CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCLASS,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
2402839,24,77,1-24-2024-077-09,9,1,1,3,63,0,12,0,0,888,12FRWN02,F,R,W,N,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,535.356593044099,1,9
2404437,17,144,1-17-2024-144-04,4,2,1,1,1,50,2,0,0,350,02RDEW02,R,D,E,W,02,1,1,1,0,17,37,5,1,20,-13,-15,23535,998,44,16,0,1,"Begins 9cm forward of rear axle, extending forward","Begins 9cm forward of rear axle, extending forward",149 cm forward of center,310,9,310,39,371,16,1,3,3,6,16,4,,,259.044709221254,4,9
2404437,17,144,1-17-2024-144-04,4,2,2,3,44,10,12,0,0,888,12UFZW03,U,F,Z,W,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 18cm right of center point, extending left",Unknown,right undercarriage,999,999,999,999,100,999,999,999,999,999,999,999,,,259.044709221254,4,9
2404909,77,158,1-77-2024-158-03,3,1,1,3,60,0,12,0,0,888,12FDLW02,F,D,L,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 75cm left of center point, extending right",Unknown,FRONT UNDERCARRIAGE,999,999,999,999,150,999,999,999,999,999,999,999,,,283.775942342132,9,9
2404531,77,143,1-77-2024-143-06,6,1,1,1,2,350,12,0,0,280,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,10,-10,2,12192,998,-9,13,0,1,"Begins 15cm left of center point, extending left","Begins 75cm right of center point, extending left",75 cm left of center,150,0,150,-45,60,2,2,0,0,0,0,0,,,96.8505685869366,9,9
2404622,28,142,1-28-2024-142-04,4,1,1,4,76,350,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,15,15,2,1,"Begins 20cm right of center point, extending left","Begins 68cm right of center point, extending left",67 cm left of center,136,0,156,-24,89,12,12,0,0,0,0,0,,,47.851485985308,3,9
2404949,25,130,1-25-2024-130-03,3,1,2,1,2,250,8,0,0,0,08LBEE99,L,B,E,E,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 19cm rear of rear axle, extending rearward",Unknown,36cm rear of rear axle,999,999,999,999,34,999,999,999,999,999,999,999,,,421.178032923036,2,9
2404442,20,110,1-20-2024-110-02,2,2,3,3,43,999,99,0,0,888,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,22.3941902557774,11,9
2404791,48,154,1-48-2024-154-09,9,1,2,3,52,998,0,0,0,888,00UBCW99,U,B,C,W,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Undercarriage,999,999,999,999,999,999,999,999,999,999,999,999,,,94.8892869895368,12,9
2404958,14,95,1-14-2024-095-04,4,2,1,1,1,280,9,0,0,185,09LYEW02,L,Y,E,W,02,1,1,0,0,34,60,12,1,31,-5,30,31154,998,-12,24,0,1,"Begins 38cm forward of front axle, extending rearward","Begins 38cm forward of front axle, extending rearward",31 cm forward of center,274,28,274,31,268,22,0,2,8,22,13,5,,,1497.44554492478,8,9
2404897,62,146,1-62-2024-146-06,6,3,2,1,1,320,11,0,0,180,11LYEW01,L,Y,E,W,01,1,0,0,0,32,54,3,3,6,-4,4,3361,998,-40,6,0,1,"Begins 172cm forward of rear axle, extending forward","Begins 172cm forward of rear axle, extending forward",69 cm forward of center,90,76,90,76,90,5,1,3,5,1,1,0,,,863.125631210421,7,9
2404897,62,146,1-62-2024-146-06,6,3,4,1,2,290,10,0,0,180,10LPEN01,L,P,E,N,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,9,2,"Begins 15cm forward of rear axle, extending forward",Unknown,Unknown,999,999,999,999,34,999,999,999,999,999,999,999,,,863.125631210421,7,9
2404971,21,114,1-21-2024-114-07,7,1,1,4,88,0,12,0,0,888,12FDLW01,F,D,L,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,"Begins 44cm left of center point, extending right",Unknown,26cm Left of Front Center Point,999,999,999,999,86,999,999,999,999,999,999,999,,,1525.64473923219,11,9
2404955,16,122,1-16-2024-122-NM1,21,1,1,7,1,0,12,0,0,888,12FCEN01,F,C,E,N,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,10cm Left of center,999,999,999,999,999,999,999,999,999,999,999,999,,,20.5106500164933,5,9
2404637,62,134,1-62-2024-134-04,4,1,1,1,2,20,1,0,0,200,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,24,-22,-8,35202,998,-67,23,0,1,"Begins 55cm left of center point, extending right","Begins 55cm left of center point, extending right",28 cm left of center,110,0,150,0,110,15,14,14,15,12,7,5,,,1053.07668829567,7,9
2404982,26,117,1-26-2024-117-02,2,2,1,1,1,350,12,0,0,180,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,15,2,1,"Begins 82cm left of center point, extending right","Begins 82cm left of center point, extending right",68 cm left of center,165,0,165,-14,137,11,11,0,5,0,0,1,,,21.1529220587709,10,9
2404932,33,95,1-33-2024-095-04,4,1,2,3,68,0,12,0,0,888,12F9L999,F,9,L,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,365.73788033529,12,9
2404932,33,95,1-33-2024-095-04,4,1,3,4,88,0,12,0,0,888,12F9W999,F,9,W,9,99,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,365.73788033529,12,9
2402677,54,70,1-54-2024-070-10,10,1,3,3,42,998,0,0,0,888,00TPLW02,T,P,L,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,446.109905627319,9,9
2404922,48,161,1-48-2024-161-06,6,1,1,3,57,320,11,0,0,888,11LDAW02,L,D,A,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,86.4307074675267,12,9
2404415,54,105,1-54-2024-105-06,6,2,1,1,1,10,12,0,0,160,12FZEW99,F,Z,E,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,225.94769841535,9,9
2404415,54,105,1-54-2024-105-06,6,1,1,1,2,80,3,0,0,270,03RZEW99,R,Z,E,W,99,0,0,1,0,999,999,999,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,225.94769841535,9,9
2404639,69,104,1-69-2024-104-10,10,1,1,3,54,10,12,0,0,888,12FREE02,F,R,E,E,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,"Begins 40cm right of center point, extending right","Begins 78cm left of center point, extending right",Unknown,156,0,156,59,38,999,999,999,999,999,999,999,,,11283.3874602085,8,9
2404639,69,104,1-69-2024-104-10,10,1,3,3,54,310,10,0,0,888,10LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,"Begins 33cm rear of front axle, extending forward","Begins 41cm rear of front axle, extending forward",Unknown,129,163,129,170,127,999,999,999,999,999,999,999,,,11283.3874602085,8,9
2404850,27,152,1-27-2024-152-02,2,1,1,1,2,350,12,0,2,325,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,28,-27,5,57525,998,2,31,0,1,"Begins 5cm right of center point, extending left","Begins 68cm left of center point, extending right",9 cm right of center,136,0,140,-32,75,28,20,19,26,23,11,1,,,17.0270955559146,3,9
2404850,27,152,1-27-2024-152-02,2,1,3,1,3,260,9,0,0,240,09LBEN01,L,B,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 53cm rear of rear axle, extending rearward",Unknown,68 CM REAR OF REAR AXLE,999,999,999,999,40,999,999,999,999,999,999,999,,,17.0270955559146,3,9
2404948,60,74,1-60-2024-074-03,3,1,1,1,2,70,2,0,0,10,02RZEW03,R,Z,E,W,03,0,0,1,0,24,50,20,1,18,-6,-17,27346,998,161,13,0,1,"Begins 57cm rear of rear axle, extending forward","Begins 117cm forward of rear axle, extending rearward",108 cm rearward of center,178,-117,178,-121,162,30,11,13,20,30,14,1,,,707.484363933041,8,9
2404948,60,74,1-60-2024-074-03,3,1,2,1,2,80,3,0,0,125,03RFEW01,R,F,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 35cm forward of front axle, extending forward",Unknown,70 fofa,999,999,999,999,56,999,999,999,999,999,999,999,,,707.484363933041,8,9
2404948,60,74,1-60-2024-074-03,3,2,1,1,1,350,12,0,0,265,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,21,-20,4,49469,998,34,27,0,1,"Begins 60cm left of center point, extending right","Begins 53cm left of center point, extending right",14 cm right of center,106,0,160,0,120,24,0,8,16,24,11,1,,,707.484363933041,8,9
2404948,60,74,1-60-2024-074-03,3,2,2,1,1,90,3,0,0,290,03RDEW01,R,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 70cm rear of rear axle, extending forward",Unknown,56 fora,999,999,999,999,425,999,999,999,999,999,999,999,,,707.484363933041,8,9
2404947,60,73,1-60-2024-073-02,2,1,1,3,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,90cm left of CP,999,999,999,999,999,999,999,999,999,999,999,999,,,34.2089348957855,8,9
2404947,60,73,1-60-2024-073-02,2,1,2,3,42,10,12,0,0,888,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-40,36,3,1,"Begins 40cm left of center point, extending right","Begins 51cm right of center point, extending left",13 cm right of center,102,0,148,-5,70,34,17,32,27,34,25,5,,,34.2089348957855,8,9
2404947,60,73,1-60-2024-073-02,2,1,3,3,42,350,12,0,0,888,12FLAE07,F,L,A,E,07,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,8,Unknown,Unknown,70cm left of CP,999,999,999,999,999,999,999,999,999,999,999,999,,,34.2089348957855,8,9
2405003,69,119,1-69-2024-119-03,3,1,1,1,2,10,12,0,0,270,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,29,-28,-5,99051,998,-10,39,0,1,"Begins 40cm left of center point, extending right","Begins 72cm right of center point, extending left",18 cm left of center,145,0,150,25,130,33,16,15,33,32,30,29,,,26.9832944416769,8,9
2404900,59,144,1-59-2024-144-06,6,2,1,1,1,340,11,0,0,280,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,49,4,1,"Begins 36cm left of center point, extending right","Begins 75cm left of center point, extending right",24 cm right of center,150,0,160,14,100,37,9,28,34,37,36,34,,,161.008516066373,6,9
2404649,29,68,1-29-2024-068-03,3,1,1,1,2,60,2,0,0,50,02FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,3,54,-27,-47,162240,998,-153,35,0,1,"Begins 43cm left of center point, extending right","Begins 77cm left of center point, extending right",72 cm right of center,154,0,154,17,120,55,34,34,40,36,36,55,,,576.552709834615,2,9
2404688,12,88,1-12-2024-088-03,3,1,1,1,2,290,10,0,0,80,10LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,1,15,-5,14,5216,998,95,8,0,1,"Begins 256cm forward of rear axle, extending forward","Begins 224cm forward of rear axle, extending forward",184 cm forward of left rear axle,84,138,84,162,68,12,0,0,4,7,8,12,,,164.057323491007,9,9
2402220,28,66,1-28-2024-066-06,6,1,4,3,45,998,0,0,0,888,00F99999,F,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,44.5186799027896,3,9
2404503,31,96,1-31-2024-096-10,10,1,2,4,88,0,12,0,0,888,12FDWW09,F,D,W,W,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,419.593794787767,6,9
2404503,31,96,1-31-2024-096-10,10,1,4,3,50,310,10,0,0,888,10LPEN99,L,P,E,N,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,419.593794787767,6,9
2404901,59,145,1-59-2024-145-03,3,1,1,1,2,40,1,0,0,270,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,20,-15,-13,22813,998,-117,14,0,1,"Begins 75cm right of center point, extending left","Begins 75cm right of center point, extending left",81 cm left of center,150,0,162,20,110,12,12,3,4,4,2,6,,,36.1342171260839,6,9
2404957,14,94,1-14-2024-094-04,4,1,1,3,57,10,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 7cm right of center point, extending right",Unknown,no visible crush within plane,999,999,999,999,71,999,999,999,999,999,999,999,,,1497.44554492478,8,9
2404956,14,93,1-14-2024-093-02,2,1,1,1,2,350,12,0,0,180,12FYEW04,F,Y,E,W,04,8,8,8,8,888,888,888,1,72,-71,12,516856,998,4,75,0,1,"Begins 90cm left of center point, extending right","Begins 90cm left of center point, extending right",9 cm left of center,180,0,180,-34,112,95,91,84,95,72,5,0,,,73.7387227230028,8,9
2404956,14,93,1-14-2024-093-02,2,2,1,1,1,10,12,0,0,340,12FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,69,-68,-12,440617,998,-41,66,0,1,"Begins 90cm left of center point, extending right","Begins 90cm left of center point, extending right",39 cm left of center,180,0,180,0,180,80,74,72,80,66,35,13,,,73.7387227230028,8,9
2404901,59,145,1-59-2024-145-03,3,2,1,1,1,300,10,0,0,190,10LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,3,13,-6,11,68166,998,-242,15,0,1,"Begins 233cm rear of front axle, extending rearward",Unknown,Unk,999,999,999,999,255,999,999,999,999,999,999,999,,,36.1342171260839,6,9
2404901,59,145,1-59-2024-145-03,3,2,2,3,50,140,5,0,0,888,05RZEW01,R,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 216cm rear of front axle, extending rearward",Unknown,Unk,999,999,999,999,212,999,999,999,999,999,999,999,,,36.1342171260839,6,9
2404901,59,145,1-59-2024-145-03,3,2,3,3,51,90,3,0,0,888,03RBEN01,R,B,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unk,999,999,999,999,999,999,999,999,999,999,999,999,,,36.1342171260839,6,9
2404290,67,31,1-67-2024-031-05,5,1,3,3,57,998,0,0,0,888,00FYGW07,F,Y,G,W,07,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,8,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,70.7745535355824,7,9
2404913,57,149,1-57-2024-149-08,8,1,1,3,44,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,57.9551716084719,1,9
2404949,25,130,1-25-2024-130-03,3,2,2,1,1,100,3,0,0,330,03RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,421.178032923036,2,9
2404754,22,142,1-22-2024-142-06,6,1,1,1,2,0,12,0,0,285,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,13,-13,0,11231,998,50,11,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,88.2065738868729,12,9
2404979,29,77,1-29-2024-077-08,8,1,3,3,68,0,12,0,0,888,12FYEN02,F,Y,E,N,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 16cm left of center point, extending left",Unknown,18cm left of midpoint,999,999,999,999,7,999,999,999,999,999,999,999,,,39.2585768272332,2,9
2404631,22,137,1-22-2024-137-01,1,1,2,4,88,998,0,0,0,888,00U99999,U,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,23.1353338048251,12,9
2404433,30,154,1-30-2024-154-05,5,1,2,3,57,10,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 63cm left of center point, extending right",Unknown,100 cm right of center,999,999,999,999,154,999,999,999,999,999,999,999,,,84.7212626538785,10,9
2403786,62,104,1-62-2024-104-03,3,1,4,3,63,270,9,0,0,888,09LFWN01,L,F,W,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,737.04148814888,7,9
2404289,77,138,1-77-2024-138-03,3,2,3,3,63,998,0,0,0,888,00RBWN01,R,B,W,N,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,Right Rear Tire,999,999,999,999,999,999,999,999,999,999,999,999,,,7405.75351726145,9,9
2404899,59,143,1-59-2024-143-07,7,2,1,1,1,10,12,0,0,350,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,"Begins 26cm right of center point, extending left",Unknown,unknown,999,999,999,999,54,999,999,999,999,999,999,999,,,615.041076592964,6,9
2404938,69,117,1-69-2024-117-04,4,2,1,1,1,310,10,0,0,325,10LYEW02,L,Y,E,W,02,0,0,0,0,35,46,11,1,33,-21,25,18811,998,21,15,0,1,"Begins 78cm forward of front axle, extending rearward","Begins 138cm rear of front axle, extending forward",121 cm forward of center,217,119,217,125,203,11,6,6,7,11,3,4,,,104.112066997676,8,9
2404434,17,141,1-17-2024-141-04,4,2,1,1,1,340,11,0,0,100,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,17,-16,6,41901,998,75,23,0,1,"Begins 75cm left of center point, extending right","Begins 75cm left of center point, extending right",18 cm right of center,150,0,164,0,150,18,0,4,14,18,5,9,,,259.044709099464,4,9
2404824,24,134,1-24-2024-134-06,6,2,1,1,1,180,6,1,2,310,06BDAW06,B,D,A,W,06,8,8,8,8,888,888,888,3,48,48,0,132088,998,0,49,0,1,"Begins 78cm left of center point, extending right","Begins 54cm left of center point, extending right",57 cm left of center,109,0,156,0,156,53,53,49,49,45,27,12,,,52.2007608551518,1,9
2404974,27,154,1-27-2024-154-09,9,1,1,4,76,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-43,12,2,1,"Begins 8cm left of center point, extending left","Begins 78cm right of center point, extending left",76 cm left of center,156,0,156,-43,70,9,9,0,0,0,0,0,,,183.824915190575,3,9
2404974,27,154,1-27-2024-154-09,9,1,2,4,76,0,12,0,0,888,12LYEW02,L,Y,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,"Begins 22cm forward of rear axle, extending forward",Unknown,200 cm forward left rear axle,999,999,999,999,298,999,999,999,999,999,999,999,,,183.824915190575,3,9
2404820,20,119,1-20-2024-119-01,1,1,1,3,48,0,12,9,0,888,12FZEW99,F,Z,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 1cm left of center point, extending right",Unknown,Unknown,999,999,999,999,76,999,999,999,999,999,999,999,,,35.0220589332575,11,9
2404820,20,119,1-20-2024-119-01,1,1,2,2,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not measured,Not Measured,Left Windshield Header,777,777,777,777,777,,,,,,,,12,15,35.0220589332575,11,9
2404410,48,145,1-48-2024-145-09,9,1,1,3,63,300,10,0,0,888,10LFW901,L,F,W,9,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,144.242810569893,12,9
2404641,69,106,1-69-2024-106-05,5,1,1,3,42,10,12,0,0,888,12FCEN02,F,C,E,N,02,8,8,8,8,888,888,888,1,38,-37,-7,90462,998,-32,38,0,2,"Begins 20cm right of center point, extending left","Begins 50cm left of center point, extending right",6 cm right of center,100,0,145,5,30,37,5,20,31,37,23,7,,,16.0056300586408,8,9
2404641,69,106,1-69-2024-106-05,5,1,3,3,42,998,0,0,0,888,00LDA999,L,D,A,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,16.0056300586408,8,9
2404698,69,108,1-69-2024-108-04,4,2,1,1,1,350,12,0,0,100,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,3,41,-41,7,102929,998,36,35,0,1,"Begins 15cm right of center point, extending left","Begins 65cm left of center point, extending right",16 cm left of center,130,0,160,-32,95,40,10,20,40,28,16,13,,,202.550243262675,8,9
2404699,69,109,1-69-2024-109-04,4,2,1,1,1,340,11,0,0,90,11FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 76cm left of center point, extending right",Unknown,Unknown,999,999,999,999,32,999,999,999,999,999,999,999,,,202.550243262675,8,9
2404709,24,131,1-24-2024-131-06,6,1,1,3,51,0,12,0,0,888,12FYEN03,F,Y,E,N,03,8,8,8,8,888,888,888,1,53,-53,0,233631,998,-10,53,0,1,"Begins 5cm right of center point, extending left","Begins 50cm right of center point, extending left",20 cm left of center,100,0,170,-10,30,58,54,58,54,39,22,6,,,165.129672435837,1,9
2404709,24,131,1-24-2024-131-06,6,1,2,3,51,998,0,0,0,888,00TPYN02,T,P,Y,N,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,165.129672435837,1,9
2404381,76,125,1-76-2024-125-10,10,1,1,4,88,0,12,0,0,888,12FREE02,F,R,E,E,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,84.6789860292199,3,9
2404381,76,125,1-76-2024-125-10,10,1,2,3,50,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,84.6789860292199,3,9
2404381,76,125,1-76-2024-125-10,10,1,3,4,88,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,84.6789860292199,3,9
2404937,69,116,1-69-2024-116-01,1,1,1,3,60,20,1,0,0,888,01FDLW01,F,D,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,7.66811372485411,8,9
2404969,66,98,1-66-2024-098-01,1,1,1,1,2,0,12,0,0,15,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,3,32,-32,0,46483,998,-34,28,0,1,"Begins 2cm right of center point, extending left","Begins 70cm right of center point, extending left",72 cm left of center,140,0,140,-34,72,35,35,26,15,5,0,0,,,106.258770256521,6,9
2404969,66,98,1-66-2024-098-01,1,2,1,1,1,340,11,0,0,215,11FLAE09,F,L,A,E,09,8,8,8,8,888,888,888,3,20,-19,7,48831,998,10,23,0,1,"Begins 70cm left of center point, extending left",Unknown,LF Bumper Corner,999,999,999,999,4,999,999,999,999,999,999,999,,,106.258770256521,6,9
2404968,66,97,1-66-2024-097-09,9,1,1,3,57,10,12,0,0,888,12FZLW01,F,Z,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 13cm right of center point, extending right",Unknown,RF Bumper Corner,999,999,999,999,57,999,999,999,999,999,999,999,,,138.72411861014,6,9
2404968,66,97,1-66-2024-097-09,9,1,2,2,31,998,0,0,0,888,00LDAO02,L,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not measured,Not Measured,Left C-Pillar,777,777,777,777,777,,,,,,,,2,0,138.72411861014,6,9
2404494,15,174,1-15-2024-174-03,3,1,1,1,2,80,3,0,0,180,03RYAW02,R,Y,A,W,02,1,1,1,0,17,57,999,1,30,-5,-29,40302,998,14,27,0,1,"Begins 30cm rear of front axle, extending rearward","Begins 10cm rear of front axle, extending rearward",40 cm rearward of center,234,7,234,30,148,25,0,25,13,16,10,7,,,25.3294057626406,1,9
