CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,JKWGT33,JKWGT34,JKWGT35,JKWGT36,JKWGT37,JKWGT38,JKWGT39,JKWGT40,CASEWGT,PSUSTRAT,VERSION
2405290,48,171,1-48-2024-171-01,1,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,74.323293007,72.683589519,74.324676824,72.595475074,73.494105375,73.494105375,73.494105375,73.494105375,72.086777111,74.982301192,74.886381775,72.248494433,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,73.494105375,72.071754241,74.892543572,68.847343651,79.382324169,73.494105375,73.494105375,73.494105375,73.494105375,75.307251839,71.72973283,148.92127335,0,73.4941053746274,12,9
2405291,48,172,1-48-2024-172-06,6,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,88.78919016,84.21789506,84.827387402,88.102091016,86.430707468,86.430707468,86.430707468,86.430707468,84.533801584,88.41273291,89.778164078,83.350513928,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.430707468,86.115215289,86.699444992,87.792774312,84.12853401,86.430707468,86.430707468,86.430707468,86.430707468,89.92137786,82.937833395,163.43305429,0,86.4307074675267,12,9
2400769,17,23,1-17-2024-023-10,10,2604.4068397,2652.1244922,2602.5061834,2653.2952142,2543.2957693,2706.9890069,2627.0511602,2627.8956689,2626.3682263,2628.5913702,0,5232.2361989,2227.5372734,3124.8983645,2615.6557877,2640.5812636,2634.8933387,2620.7282095,2159.3694363,3342.569329,2641.093756,2614.1341755,2858.8410692,2443.9511337,2509.4599291,2769.4421491,2463.9734382,2789.9119471,2632.3410696,2622.7584947,2621.5663671,2634.0363116,2555.068173,2695.7511193,2658.9585351,2598.3850175,2626.2964566,2628.6328221,2622.2915431,2632.7815929,2627.47744766494,4,9
2405293,18,129,1-18-2024-129-05,5,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,63.403669722,61.609390324,61.608190773,63.404349266,62.492394189,62.492394189,62.492394189,62.492394189,60.157262344,64.974079625,0,121.62687635,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,62.492394189,61.02855489,64.136707838,60.16430555,65.039763068,62.492394189,62.492394189,62.492394189,62.492394189,63.722328502,61.295545298,61.061514837,64.273499702,62.4923941887035,6,9
2401498,54,34,1-54-2024-034-09,9,117.20282238,117.34756232,117.35838539,117.19176229,116.96365196,117.60320655,118.13924572,116.41224587,118.57127982,115.95348621,116.92354954,117.65212078,117.4463835,117.10792337,118.10102255,116.42567355,120.4907791,114.22119966,117.49850301,117.03498391,116.65450921,117.73446247,117.53015749,117.03713054,116.59180615,118.10306428,117.32453394,117.22745368,245.32478273,0,93.911648399,176.80385049,123.98752463,110.81395422,117.03370356,117.52639229,124.6083708,110.01175827,115.72500812,118.94492328,117.274582131211,9,9
2405012,81,125,1-81-2024-125-02,2,19.643779747,21.697430836,20.561632654,20.785109646,19.702430524,21.585827564,20.672767209,20.672767209,20.672767209,20.672767209,21.067466915,20.270769508,21.782705313,19.529922135,20.672767209,20.672767209,20.672767209,20.672767209,18.38297728,23.75413373,20.72497109,20.618888091,21.392284852,20.011383826,41.494130588,0,21.444712596,19.93293857,20.672767209,20.672767209,20.672767209,20.672767209,20.517426829,20.830477742,20.738535656,20.607414588,20.672767209,20.672767209,20.672767209,20.672767209,20.6727672091787,8,9
2405013,81,126,1-81-2024-126-02,2,19.643779747,21.697430836,20.561632654,20.785109646,19.702430524,21.585827564,20.672767209,20.672767209,20.672767209,20.672767209,21.067466915,20.270769508,21.782705313,19.529922135,20.672767209,20.672767209,20.672767209,20.672767209,18.38297728,23.75413373,20.72497109,20.618888091,21.392284852,20.011383826,41.494130588,0,21.444712596,19.93293857,20.672767209,20.672767209,20.672767209,20.672767209,20.517426829,20.830477742,20.738535656,20.607414588,20.672767209,20.672767209,20.672767209,20.672767209,20.6727672091787,8,9
2405014,81,127,1-81-2024-127-02,2,19.643779747,21.697430836,20.561632654,20.785109646,19.702430524,21.585827564,20.672767209,20.672767209,20.672767209,20.672767209,21.067466915,20.270769508,21.782705313,19.529922135,20.672767209,20.672767209,20.672767209,20.672767209,18.38297728,23.75413373,20.72497109,20.618888091,21.392284852,20.011383826,41.494130588,0,21.444712596,19.93293857,20.672767209,20.672767209,20.672767209,20.672767209,20.517426829,20.830477742,20.738535656,20.607414588,20.672767209,20.672767209,20.672767209,20.672767209,20.6727672091787,8,9
2401920,30,63,1-30-2024-063-06,6,1551.5191533,1573.0332012,1553.8038808,1570.6916165,1563.517832,1560.8886005,1562.20211,1562.20211,1562.20211,1562.20211,1560.480979,1563.9270418,1539.0848727,1586.0243844,1562.20211,1562.20211,1562.20211,1562.20211,1499.5495514,1630.3183074,1578.1532618,1546.5701835,1599.7671866,1526.3607336,1572.4700373,1552.067408,1579.3642505,1545.4089444,1562.20211,1562.20211,1562.20211,1562.20211,0,3148.2399963,1567.1721078,1557.2635354,1562.20211,1562.20211,1562.20211,1562.20211,1562.20211000449,10,9
2401924,20,57,1-20-2024-057-10,10,2963.9117788,3039.0428684,2972.0567356,3030.0577048,3002.7888706,2997.4915698,3000.0870489,3001.0514761,2999.3071398,3001.8459655,2992.6304201,3008.5308873,2992.4847762,2992.6532283,2987.0735568,3015.5383992,3009.0428006,2992.8662521,3001.6379899,2944.8796894,3031.8878728,2969.8940057,3112.4504941,2902.3483325,3104.5254058,2883.6609306,3017.0842913,2983.8905788,3006.1281145,2995.1848337,2993.8234263,3008.0640775,2917.8826248,3078.5422616,0,5934.7007451,2999.2251789,3001.8933035,2994.6515759,3006.6311913,3000.57386828289,11,9
2405017,59,147,1-59-2024-147-05,5,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.966410769,52.439199183,52.438178177,53.966989167,53.190773176,53.190773176,53.190773176,53.190773176,102.40642362,0,54.705595013,51.761719773,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,51.944817646,54.590340523,51.209206678,55.358981356,53.190773176,53.190773176,53.190773176,53.190773176,54.237639085,52.172068121,51.972871701,54.706771732,53.1907731759788,6,9
2405018,59,148,1-59-2024-148-05,5,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.966410769,52.439199183,52.438178177,53.966989167,53.190773176,53.190773176,53.190773176,53.190773176,102.40642362,0,54.705595013,51.761719773,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,53.190773176,51.944817646,54.590340523,51.209206678,55.358981356,53.190773176,53.190773176,53.190773176,53.190773176,54.237639085,52.172068121,51.972871701,54.706771732,53.1907731759788,6,9
2405021,62,148,1-62-2024-148-02,2,38.505969171,42.531560301,40.305155283,40.743217524,38.620937117,42.312794248,40.523002552,40.523002552,40.523002552,40.523002552,41.29669758,39.735001909,42.698716338,38.282784133,40.523002552,40.523002552,40.523002552,40.523002552,72.069058552,0,40.625333215,40.417388067,41.933409536,39.226551029,40.668642535,40.372115768,42.036179021,39.072781712,40.523002552,40.523002552,40.523002552,40.523002552,40.218502504,40.832148602,40.651922639,40.394897572,40.523002552,40.523002552,40.523002552,40.523002552,40.5230025519482,7,9
2401930,11,48,1-11-2024-048-04,4,211.52217642,213.88266723,211.50694079,213.88684,209.73479312,215.43968587,212.66210912,212.71746156,212.6909271,212.68854703,215.92847144,209.49259021,218.43783817,207.73321199,212.67202024,212.70859099,212.71482524,212.66665077,192.24923299,240.88322515,215.07879605,210.35656105,0,415.43682269,214.51716574,210.8876323,217.417386,208.33384928,212.70270716,212.67701798,212.68394018,212.69601992,211.1636711,214.24353025,213.35743997,212.02632457,212.67726325,212.70200732,212.67531792,212.7043202,212.689735932465,8,9
2403042,77,103,1-77-2024-103-04,4,1313.1760691,1313.7108334,1313.1930318,1313.6911861,1313.1895479,1313.6738005,1324.3455234,1302.6003484,1323.9557035,1303.1336255,1313.5928775,1313.2841083,1314.1281259,1312.8202037,1288.0433414,1339.4693339,1334.6136938,1291.0028162,1324.543699,1299.5439403,1313.6430795,1313.2382527,1313.7980499,1313.0951655,1313.4867456,1313.3888031,1314.0706002,1312.8628143,1332.6349876,1295.4665066,2650.7487152,0,1313.8865055,1313.0160269,1313.3825621,1313.4931684,1320.3158796,1307.5920177,1328.7247766,1297.6444929,1313.43764510397,9,9
2404946,60,72,1-60-2024-072-NM1,21,42.670883208,43.783377057,42.990936329,43.458189359,42.513164357,43.847579979,43.223300105,43.223300105,43.223300105,43.223300105,42.738481913,43.770339404,47.094676031,40.209058144,43.223300105,43.223300105,43.223300105,43.223300105,40.148374517,46.598776468,50.72826972,38.310023678,44.947132382,41.695480504,42.587596991,44.101225184,0,83.817731905,43.223300105,43.223300105,43.223300105,43.223300105,42.898509341,43.553046463,43.360810933,43.0866587,43.223300105,43.223300105,43.223300105,43.223300105,43.22330010499,8,9
2404947,60,73,1-60-2024-073-02,2,32.506184377,35.904530408,34.02503137,34.394837203,32.603238661,35.719851258,34.208934896,34.208934896,34.208934896,34.208934896,34.862077091,33.543716106,36.045641126,32.317774784,34.208934896,34.208934896,34.208934896,34.208934896,30.419830427,39.307926512,34.295320967,34.119776669,35.399580151,33.1144892,34.331882071,34.081558447,0,65.969358714,34.208934896,34.208934896,34.208934896,34.208934896,33.951880343,34.469911537,34.317767376,34.100790518,34.208934896,34.208934896,34.208934896,34.208934896,34.2089348957855,8,9
2400738,28,18,1-28-2024-018-09,9,34.755858193,34.798780032,34.801989555,34.752578383,34.684933508,34.874589935,0,69.042834076,35.161666787,34.38537436,34.673041354,34.889095185,34.828084917,34.727716409,35.022214559,34.525398944,35.730883838,33.871674225,34.843540671,34.70608661,34.593258912,34.913513164,34.852927634,34.706723181,34.57466466,35.022820022,34.791951092,34.763162471,36.37486362,33.402470027,27.848987491,52.430218238,36.767824668,32.86127416,34.705706927,34.851811085,36.951933216,32.623387325,34.317620429,35.27246872,34.7771381559099,3,9
2401489,59,49,1-59-2024-049-NM2,22,122.4256296,123.39327493,122.78383473,122.95849199,122.66380636,123.07076395,124.72240414,121.0793768,119.13154461,126.60108892,122.63446412,123.12739264,123.06532282,122.68975518,234.80662981,0,126.33833952,119.5781003,123.10679714,122.6747904,122.81892778,122.92312118,123.67148582,122.32063887,125.20174878,119.95706597,122.87272923,122.86706102,121.09738791,124.68004223,126.30074492,117.75727368,126.21255501,119.93206429,123.71186091,121.99911066,123.93033901,121.87346575,125.05616866,121.0228189,122.869992801552,6,9
2401919,30,65,1-30-2024-065-02,2,16.176213368,16.400519867,16.200034046,16.376106392,16.301312169,16.273899675,16.287594388,16.287594388,16.287594388,16.287594388,16.269649794,16.30557861,16.046572959,16.535966567,16.287594388,16.287594388,16.287594388,16.287594388,15.634375797,16.997777141,16.453901865,16.12461517,16.679249685,15.913910473,16.394648292,16.181929497,16.466527691,16.112508035,16.287594388,16.287594388,16.287594388,16.287594388,0,32.823701727,16.339411824,16.236104572,16.287594388,16.287594388,16.287594388,16.287594388,16.2875943881497,10,9
2404952,11,147,1-11-2024-147-05,5,71.066780408,75.465321731,72.884008983,73.676159071,72.862326806,73.648707707,73.277943262,73.277943262,73.277943262,73.277943262,74.877872476,71.650311721,73.81107617,72.710062317,73.277943262,73.277943262,73.277943262,73.277943262,63.474442973,85.896196035,74.460166653,72.132207676,0,143.52726828,69.337538528,78.056804531,75.391897527,71.165397293,73.277943262,73.277943262,73.277943262,73.277943262,72.72731434,73.836973573,73.511070085,73.046290402,73.277943262,73.277943262,73.277943262,73.277943262,73.2779432619076,8,9
2404953,11,148,1-11-2024-148-02,2,29.230307156,32.286177914,30.596089237,30.92862713,29.317580596,32.120110184,30.761459508,30.761459508,30.761459508,30.761459508,31.348779962,30.163279503,32.413067911,29.060884925,30.761459508,30.761459508,30.761459508,30.761459508,27.354209792,35.346589815,30.839139847,30.681286384,0,59.554617631,30.872016431,30.646919681,31.910128505,29.660580826,30.761459508,30.761459508,30.761459508,30.761459508,30.530310153,30.996135695,30.859324173,30.664213601,30.761459508,30.761459508,30.761459508,30.761459508,30.7614595081659,8,9
2404954,16,121,1-16-2024-121-06,6,1928.7864706,1948.0070269,1927.8579628,1948.8111578,1976.2558919,1905.2388406,1938.2779348,1938.2779348,1938.2779348,1938.2779348,1943.8167124,1931.9548445,0,3818.526566,1938.2779348,1938.2779348,1938.2779348,1938.2779348,1567.672684,2546.6965009,1956.4040174,1920.409561,2015.6043484,1868.0733051,1966.1462124,1907.9157822,2003.1589791,1879.0224683,1938.2779348,1938.2779348,1938.2779348,1938.2779348,1923.7132262,1953.0648689,1944.4443822,1932.1504754,1938.2779348,1938.2779348,1938.2779348,1938.2779348,1938.27793484158,5,9
2404955,16,122,1-16-2024-122-NM1,21,20.248512938,20.776422004,20.400386985,20.622111457,20.173670986,20.806888063,20.510650016,20.510650016,20.510650016,20.510650016,20.28059039,20.770235277,0,38.160617865,20.510650016,20.510650016,20.510650016,20.510650016,19.051512875,22.112406804,24.071965436,18.179164614,21.328656056,19.785657407,20.208991326,20.927249721,21.216267605,19.886914698,20.510650016,20.510650016,20.510650016,20.510650016,20.356527826,20.667123773,20.575902703,20.445809895,20.510650016,20.510650016,20.510650016,20.510650016,20.5106500164933,5,9
2403300,30,118,1-30-2024-118-03,3,124.64948196,126.53866745,124.87658351,126.30423136,125.58333783,125.59413033,125.57587823,125.59565276,125.57485281,125.5974978,125.37785223,125.79747779,125.319765,125.76676788,125.57254345,125.5994577,125.71846558,125.46649668,120.58435987,131.02331727,126.96848782,124.23835755,128.68550402,122.63605009,126.35715633,124.82632594,127.05987777,124.15136397,125.62773126,125.5455175,127.08557263,123.14038505,0,252.94189781,125.88154856,125.29786195,125.62217849,125.54827891,125.58180795,125.59012678,125.586126540136,10,9
2404675,62,135,1-62-2024-135-05,5,96.094727704,102.04232556,98.551938852,99.623064442,98.522620754,99.585945391,99.084606958,99.084606958,99.084606958,99.084606958,101.24799133,96.88376419,99.805495978,98.31673251,99.084606958,99.084606958,99.084606958,99.084606958,171.65711683,0,100.68317994,97.535371879,101.20540197,97.036995935,93.75648997,105.54646396,101.94304318,96.228074997,99.084606958,99.084606958,99.084606958,99.084606958,98.340060264,99.8405138,99.399835233,98.771371739,99.084606958,99.084606958,99.084606958,99.084606958,99.0846069578782,7,9
2403302,30,120,1-30-2024-120-03,3,124.64948196,126.53866745,124.87658351,126.30423136,125.58333783,125.59413033,125.57587823,125.59565276,125.57485281,125.5974978,125.37785223,125.79747779,125.319765,125.76676788,125.57254345,125.5994577,125.71846558,125.46649668,120.58435987,131.02331727,126.96848782,124.23835755,128.68550402,122.63605009,126.35715633,124.82632594,127.05987777,124.15136397,125.62773126,125.5455175,127.08557263,123.14038505,0,252.94189781,125.88154856,125.29786195,125.62217849,125.54827891,125.58180795,125.59012678,125.586126540136,10,9
2403307,48,108,1-48-2024-108-09,9,187.22481732,187.45603111,187.47332034,187.20714945,186.84275623,187.86440816,188.72070015,185.96191648,189.41084994,185.22907411,186.7786949,187.94254586,187.61389231,187.07322157,188.65964082,185.98336644,192.47714046,182.46184525,187.69715024,186.95670495,186.34891834,188.07408201,187.74771646,186.96013407,186.24875378,188.66290236,187.41924459,187.26416442,195.94616707,179.93430961,150.01849664,282.43405694,198.06299181,177.01896519,186.95465965,187.74170177,199.05475812,175.73750297,369.72818683,0,187.339449425268,12,9
2404678,62,138,1-62-2024-138-02,2,26.0460944,28.769072911,27.263094578,27.559407351,26.123860681,28.621095821,27.410450187,27.410450187,27.410450187,27.410450187,27.933790702,26.87743311,28.882140106,25.895128234,27.410450187,27.410450187,27.410450187,27.410450187,48.748740593,0,27.479668393,27.339010748,28.364473531,26.533508261,27.508963556,27.308387792,28.433988563,26.429496072,27.410450187,27.410450187,27.410450187,27.410450187,27.20448116,27.619561849,27.497653933,27.323797793,27.410450187,27.410450187,27.410450187,27.410450187,27.4104501869369,7,9
2403309,48,110,1-48-2024-110-10,10,3575.5914952,3616.0855895,3580.1453436,3610.7692713,3594.6923133,3594.3952004,3650.9858377,3541.3133558,3618.0375178,3572.0980062,3589.5034171,3600.6238155,3639.2269861,3531.7202889,3604.576803,3569.1197824,3403.0748966,3780.3367865,3746.5993747,3380.9201636,3595.8678502,3594.2731689,3641.5429116,3559.0338066,3695.3246883,3477.5499636,3575.5668693,3613.925837,3384.2939831,3818.7148487,5531.323838,2602.2479477,3522.4601044,3660.5559371,3626.6025379,3566.5349063,3651.2093065,3539.7416795,7072.2509022,0,3595.0659924787,12,9
2404680,67,38,1-67-2024-038-07,7,200.57540314,201.04834775,199.65779219,201.94489111,200.79667877,200.79046574,200.72966353,200.85956252,200.79914482,200.79008028,207.14411181,194.64956541,200.62199185,201.18180834,200.71628096,200.87883234,200.87887766,200.7174505,201.59468956,199.72715676,477.15292772,0,218.13083952,186.74724953,197.47589397,204.65295169,196.45647794,204.71478981,200.84474244,200.74568423,200.76653582,200.8251717,199.14890028,202.47197862,201.30093857,200.29740998,200.76673482,200.8219757,200.73317656,200.85720536,200.794607269221,7,9
