CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
2402796,77,94,1-77-2024-094-06,6,1,260,435,178,1211,153,92,84,999,4,1.8,9,1,9,0,57,1126.30186779671,9,9
2401370,19,24,1-19-2024-024-07,7,1,295,502,192,1785,161,95,112,162,6,3.6,2,2,0,0,56,441.36432951908,9,9
2401124,73,36,1-73-2024-036-04,4,1,365,570,203,2338,173,100,105,999,8,5.3,2,2,9,0,58,77.4663849930113,3,9
2401124,73,36,1-73-2024-036-04,4,2,324,539,190,1948,161,93,121,148,6,3.5,2,3,0,0,58,77.4663849930113,3,9
2405793,10,118,1-10-2024-118-07,7,1,263,441,176,1423,152,88,89,999,4,2.0,2,1,9,0,56,1780.5340311051,4,9
2405793,10,118,1-10-2024-118-07,7,2,291,500,182,1655,155,92,116,999,6,3.4,2,1,9,0,60,1780.5340311051,4,9
2405452,11,163,1-11-2024-163-04,4,1,285,495,193,2015,166,99,111,999,6,3.5,2,4,9,0,54,430.829792149569,8,9
2403139,29,27,1-29-2024-027-03,3,1,273,455,190,1360,157,93,89,170,4,2.5,2,4,0,0,61,251.073895307197,2,9
2403139,29,27,1-29-2024-027-03,3,2,263,445,178,1575,153,97,85,170,6,4.0,2,4,0,0,59,251.073895307197,2,9
2400975,30,33,1-30-2024-033-10,10,1,272,478,188,1701,159,93,113,144,6,4.0,2,2,0,1,53,19366.7239945855,10,9
2400483,14,7,1-14-2024-007-05,5,1,379,595,202,3005,175,100,116,180,6,6.7,2,3,0,1,99,76.4230415651045,8,9
2404367,82,117,1-82-2024-117-04,4,1,286,482,190,1940,165,100,97,170,6,3.6,2,4,0,0,59,154.217770459003,1,9
2404367,82,117,1-82-2024-117-04,4,2,262,442,178,1480,154,86,94,999,4,2.3,2,4,9,0,55,154.217770459003,1,9
2404370,22,129,1-22-2024-129-04,4,1,265,444,165,1261,141,70,118,150,6,3.0,2,2,0,1,99,33.3238497656853,12,9
2404370,22,129,1-22-2024-129-04,4,2,370,574,203,2480,173,90,113,190,8,5.7,2,3,9,0,58,33.3238497656853,12,9
2406288,29,109,1-29-2024-109-03,3,1,272,467,182,1236,160,90,106,158,4,2.0,2,1,0,0,61,719.746185825989,2,9
2406288,29,109,1-29-2024-109-03,3,3,309,518,202,1964,999,999,999,999,6,3.6,2,1,9,0,99,719.746185825989,2,9
2400632,52,7,1-52-2024-007-06,6,1,365,573,203,2394,174,100,108,182,8,5.3,2,3,0,1,58,65.0868095156168,12,9
2400632,52,7,1-52-2024-007-06,6,2,272,473,179,1383,150,101,102,148,6,3.4,2,1,0,0,64,65.0868095156168,12,9
2405698,17,185,1-17-2024-185-10,10,2,281,509,185,1684,158,110,120,164,6,3.9,2,1,0,0,61,2909.88678683442,4,9
2403729,31,74,1-31-2024-074-06,6,1,267,448,186,1696,161,91,90,151,4,2.4,2,4,0,0,59,308.176861795721,6,9
2403975,20,103,1-20-2024-103-03,3,1,283,488,191,1462,160,94,112,144,4,1.5,2,1,0,0,61,164.921231804765,11,9
2402598,27,83,1-27-2024-083-09,9,1,278,481,182,1580,158,96,107,150,4,2.5,2,1,0,0,61,66.9899073939104,3,9
2402598,27,83,1-27-2024-083-09,9,2,265,452,179,1897,152,88,100,145,6,3.3,1,3,0,1,57,66.9899073939104,3,9
2401516,73,50,1-73-2024-050-04,4,1,374,589,206,2193,173,95,121,170,6,3.0,2,3,0,1,99,64.3960375902502,3,9
2401516,73,50,1-73-2024-050-04,4,2,311,527,203,1837,172,96,120,999,6,2.7,2,3,9,0,58,64.3960375902502,3,9
2405598,21,135,1-21-2024-135-03,3,1,285,475,177,1681,153,82,110,150,6,3.7,2,2,0,0,53,319.39289990617,11,9
2405598,21,135,1-21-2024-135-03,3,2,270,449,188,1313,156,89,90,150,4,1.5,2,1,0,0,62,319.39289990617,11,9
2405598,21,135,1-21-2024-135-03,3,3,285,495,193,1870,166,99,111,148,4,2.4,2,1,0,0,54,319.39289990617,11,9
2405352,29,89,1-29-2024-089-NM1,21,1,302,508,203,2176,173,100,105,182,6,4.3,2,3,0,0,59,37.5008426016573,2,9
2403159,15,124,1-15-2024-124-09,9,1,262,444,181,1650,155,86,95,999,4,2.5,2,1,0,0,59,92.0517828779891,1,9
2403657,62,100,1-62-2024-100-01,1,1,297,503,201,2390,168,98,109,999,98,98.0,3,4,0,0,49,57.0289701202479,7,9
2403657,62,100,1-62-2024-100-01,1,2,297,493,200,2135,168,88,108,170,6,3.0,2,4,0,0,50,57.0289701202479,7,9
2401001,69,17,1-69-2024-017-02,2,2,270,464,176,1315,152,94,100,144,4,1.8,2,1,0,0,61,17.6221452227151,8,9
2402495,27,78,1-27-2024-078-07,7,1,238,365,160,1050,141,75,52,999,4,1.2,2,1,9,0,63,137.676425410893,3,9
2402495,27,78,1-27-2024-078-07,7,2,284,469,181,1625,158,79,106,150,4,2.0,2,4,0,0,55,137.676425410893,3,9
2402661,10,39,1-10-2024-039-NM2,22,1,271,459,189,1678,160,95,95,999,4,2.0,2,1,9,0,99,340.440602144735,4,9
2402163,10,29,1-10-2024-029-08,8,1,281,509,185,1613,158,110,120,150,6,3.5,2,1,0,0,61,309.187676526689,4,9
2406076,28,183,1-28-2024-183-09,9,1,397,613,203,2728,174,95,119,180,8,6.4,2,3,0,0,58,93.0422956401853,3,9
2400503,60,8,1-60-2024-008-03,3,1,257,437,172,1155,150,82,97,140,4,1.6,2,1,0,1,62,298.61564899349,8,9
2400503,60,8,1-60-2024-008-03,3,2,285,472,183,1668,159,80,106,156,4,2.0,2,4,0,0,52,298.61564899349,8,9
2403941,77,131,1-77-2024-131-01,1,1,324,529,190,1814,161,85,119,160,4,2.7,2,3,0,0,58,96.927477716339,9,9
2406148,48,199,1-48-2024-199-05,5,1,285,487,185,1558,159,94,110,140,4,2.5,2,1,0,0,59,80.9035530796695,12,9
2405933,30,199,1-30-2024-199-03,3,1,278,474,186,2014,157,87,109,999,8,4.7,2,2,9,0,54,184.500396573902,10,9
2405933,30,199,1-30-2024-199-03,3,2,288,469,185,1645,160,84,98,144,98,98.0,3,2,0,0,47,184.500396573902,10,9
2402306,30,80,1-30-2024-080-NM2,22,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,2370.57424915505,10,9
2400646,27,21,1-27-2024-021-03,3,1,270,464,176,1395,152,94,100,148,4,2.0,2,1,0,0,61,11.8514312322575,3,9
2405435,66,105,1-66-2024-105-08,8,1,290,493,187,1775,159,97,107,148,6,3.0,2,1,0,1,57,134.761595455619,6,9
2406167,60,105,1-60-2024-105-03,3,2,303,505,200,2311,170,86,117,999,6,3.3,2,4,9,1,99,187.260455402182,8,9
2402256,21,45,1-21-2024-045-NM1,21,1,272,481,192,1736,161,97,114,999,4,2.3,2,2,9,0,99,17.4486412062215,11,9
2400682,59,23,1-59-2024-023-08,8,1,257,461,182,1620,152,102,102,160,8,5.0,1,2,0,1,99,90.2221060039316,6,9
2405353,29,90,1-29-2024-090-NM2,22,1,264,441,181,1448,151,89,90,158,4,2.4,2,1,0,0,56,400.603383200049,2,9
2400430,59,16,1-59-2024-016-01,1,1,276,502,185,1515,158,106,121,164,6,3.0,2,1,0,0,64,53.4084683471652,6,9
2405316,24,148,1-24-2024-148-NM1,21,1,368,584,203,2081,172,96,120,999,6,2.7,2,3,0,1,58,23.1726143074507,1,9
2405677,69,143,1-69-2024-143-NM1,21,1,270,463,178,1480,155,91,103,160,4,2.0,2,1,0,1,61,7.66811372485411,8,9
2404477,27,140,1-27-2024-140-NM2,22,1,265,453,183,1340,154,89,99,142,4,2.0,2,1,0,0,60,26.6993316813968,3,9
2403389,15,132,1-15-2024-132-NM2,22,1,292,482,193,2235,166,89,101,999,6,3.5,2,4,9,0,52,43.1774985201338,1,9
2403847,81,94,1-81-2024-094-NM1,21,1,365,570,203,2397,173,100,105,160,8,5.3,2,3,0,1,58,39.6531790525059,8,9
2403157,62,84,1-62-2024-084-NM1,21,1,264,460,174,1188,145,99,97,140,4,2.2,2,1,0,0,65,50.4228553346501,7,9
2401442,26,39,1-26-2024-039-NM1,21,3,272,478,192,1681,162,95,112,160,4,2.3,2,2,9,0,52,25.7030205312635,10,9
2400847,82,23,1-82-2024-023-NM2,22,1,284,500,186,1785,157,102,114,165,6,3.6,2,1,9,0,57,774.715121490359,1,9
2403177,13,71,1-13-2024-071-NM1,21,1,300,515,201,2067,173,94,120,172,6,3.4,2,1,0,0,56,64.2373320511644,7,9
2400730,32,22,1-32-2024-022-NM1,21,1,271,464,182,1385,160,91,102,999,4,2.0,2,1,0,0,61,10.9241646727683,7,9
2402625,21,52,1-21-2024-052-NM2,22,1,309,515,188,2025,161,89,118,176,8,4.6,2,2,0,1,52,1946.80039165077,11,9
2400587,57,13,1-57-2024-013-04,4,2,302,510,201,2506,171,85,123,999,4,2.0,2,4,9,0,99,652.929188608722,1,9
2402289,81,47,1-81-2024-047-NM1,21,1,334,555,195,1777,161,89,132,180,8,5.7,2,2,9,0,99,30.4851567966787,8,9
2402535,24,69,1-24-2024-069-NM1,21,1,284,513,185,1817,159,103,126,999,6,2.4,2,1,0,0,59,23.1726143074507,1,9
2400729,32,21,1-32-2024-021-NM1,21,1,272,481,180,1500,156,94,115,155,4,2.4,2,1,0,0,59,10.924164677076,7,9
2402638,82,63,1-82-2024-063-NM2,22,1,351,550,202,2268,174,87,112,999,8,4.6,2,2,9,0,56,317.115950685831,1,9
2400096,30,2,1-30-2024-002-NM1,21,1,280,486,179,1378,155,96,111,999,4,2.5,2,1,9,0,62,33.6409129061174,10,9
2402052,81,43,1-81-2024-043-04,4,3,278,490,186,1617,158,102,112,154,6,3.5,2,1,0,1,61,1903.54654592811,8,9
2403183,18,90,1-18-2024-090-06,6,1,282,495,203,1930,168,98,114,158,6,3.5,2,4,0,0,57,441.366614439606,6,9
2404449,11,136,1-11-2024-136-NM1,21,1,262,472,176,1300,151,96,112,144,4,2.4,2,1,0,1,62,37.1071357763572,8,9
2401206,31,25,1-31-2024-025-NM2,22,1,340,545,203,2370,173,100,105,175,8,5.3,2,3,0,1,58,197.377933176122,6,9
2401183,22,34,1-22-2024-034-NM2,22,1,368,584,203,2081,172,96,120,170,6,2.7,2,3,9,0,58,24.4305122731702,12,9
2401435,32,53,1-32-2024-053-NM1,21,1,398,589,206,2193,173,95,121,999,8,6.2,2,3,9,0,58,17.0813061121433,7,9
2401435,32,53,1-32-2024-053-NM1,21,2,307,519,183,1939,160,100,112,999,6,99.0,9,9,9,0,56,17.0813061121433,7,9
2404887,17,158,1-17-2024-158-NM2,22,1,282,483,191,1981,162,104,99,999,6,3.0,9,4,9,0,57,62.2469031035836,4,9
2400581,30,18,1-30-2024-018-NM1,21,1,260,420,180,1290,155,87,74,140,4,2.0,2,1,0,0,61,28.3509494483113,10,9
2402210,25,53,1-25-2024-053-NM2,22,1,279,486,193,1995,163,96,111,999,6,3.5,2,3,0,0,55,202.399293704263,2,9
2401016,24,22,1-24-2024-022-NM1,21,1,290,538,199,1900,162,108,139,160,8,4.6,2,1,0,0,56,81.6170730667138,1,9
2406343,11,191,1-11-2024-191-NM1,21,1,308,509,192,2465,166,87,115,999,8,4.6,2,4,9,0,50,37.1071357763572,8,9
2404374,29,60,1-29-2024-060-NM1,21,1,252,406,174,1263,151,89,66,999,4,1.4,2,1,0,0,62,40.3751173333703,2,9
2403509,82,89,1-82-2024-089-NM2,22,1,273,465,184,1593,158,95,98,999,4,1.5,2,4,9,0,57,184.00474438731,1,9
2402376,15,92,1-15-2024-092-NM2,22,1,272,434,173,1475,148,78,85,999,4,1.8,2,1,0,0,53,172.627983004139,1,9
2401113,13,28,1-13-2024-028-NM1,21,1,270,462,186,1712,157,100,93,160,6,3.2,2,1,0,0,57,14.5007405645646,7,9
2403772,81,91,1-81-2024-091-NM1,21,1,262,440,180,1509,156,91,87,160,4,2.4,2,3,0,0,59,42.9814225528816,8,9
2400832,77,29,1-77-2024-029-NM1,21,1,413,651,208,3011,172,103,136,195,8,6.6,2,3,1,1,99,113.21347390618,9,9
2404273,81,103,1-81-2024-103-NM1,21,3,331,554,201,2576,173,99,125,170,8,5.3,1,4,0,0,52,34.7221032435964,8,9
2401339,59,43,1-59-2024-043-NM2,22,1,280,484,183,1535,158,97,108,164,4,99.0,2,1,0,0,60,260.431399312795,6,9
2404439,66,90,1-66-2024-090-03,3,1,333,521,177,1471,999,79,110,999,8,5.2,2,2,9,0,99,90.2108501600037,6,9
2404439,66,90,1-66-2024-090-03,3,2,260,435,181,1372,156,91,84,140,3,1.3,2,1,0,0,61,90.2108501600037,6,9
2403208,11,90,1-11-2024-090-03,3,4,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,146.854334010622,8,9
2402209,25,52,1-25-2024-052-03,3,2,283,489,183,1610,158,98,109,999,4,2.5,2,4,0,0,60,72.4488725969622,2,9
2401880,54,44,1-54-2024-044-10,10,1,250,424,170,1104,147,83,91,150,4,1.6,2,1,0,1,63,594.813207503092,9,9
2401619,57,32,1-57-2024-032-03,3,1,289,500,182,2005,164,104,108,158,4,2.4,2,4,0,0,54,507.864905147841,1,9
2401619,57,32,1-57-2024-032-03,3,2,275,484,199,2064,173,100,110,999,6,3.6,9,9,9,0,56,507.864905147841,1,9
2401216,57,25,1-57-2024-025-03,3,1,274,472,180,1334,153,95,105,999,4,2.4,1,1,9,0,64,150.626658607379,1,9
2405126,15,199,1-15-2024-199-06,6,1,270,467,189,1837,162,93,104,156,6,3.5,2,4,0,1,56,108.78223753879,1,9
2405126,15,199,1-15-2024-199-06,6,2,270,463,184,1610,160,93,100,160,4,2.5,2,4,0,0,57,108.78223753879,1,9
2404462,76,130,1-76-2024-130-03,3,1,273,465,184,1572,158,95,98,999,4,1.5,2,4,0,0,57,71.5495535595937,3,9
2404536,59,131,1-59-2024-131-04,4,1,269,474,185,1745,161,103,102,168,4,2.5,2,4,0,0,56,99.64038886362,6,9
2404536,59,131,1-59-2024-131-04,4,2,273,480,183,1476,155,98,110,164,4,2.4,2,1,0,0,61,99.64038886362,6,9
2400122,52,1,1-52-2024-001-07,7,2,270,462,186,1788,157,100,93,150,6,3.2,2,4,0,0,57,27.9760451550854,12,9
2400549,59,21,1-59-2024-021-04,4,1,273,455,190,1313,157,93,89,156,4,2.0,2,1,0,0,61,105.325659634205,6,9
2405197,60,79,1-60-2024-079-03,3,1,267,456,175,1258,151,93,96,154,4,2.3,2,1,0,0,61,245.058943416176,8,9
2405197,60,79,1-60-2024-079-03,3,2,270,464,180,1256,154,91,104,164,4,2.0,2,1,0,0,61,245.058943416176,8,9
2405295,19,73,1-19-2024-073-08,8,1,296,505,200,2190,166,94,115,180,8,5.3,2,2,0,0,52,112.415834709617,9,9
2403231,32,112,1-32-2024-112-04,4,2,262,453,182,1526,156,92,100,152,4,2.4,2,4,0,0,58,1708.50129629089,7,9
2406145,12,124,1-12-2024-124-09,9,1,305,510,183,1760,159,94,113,150,6,3.4,2,1,0,1,59,884.878645052102,9,9
2406145,12,124,1-12-2024-124-09,9,2,273,485,182,1440,154,99,114,150,4,2.3,2,1,0,1,62,884.878645052102,9,9
2404940,17,159,1-17-2024-159-03,3,1,264,446,180,1525,155,87,95,164,4,2.0,2,4,0,0,60,103.559829749358,4,9
2404685,48,152,1-48-2024-152-09,9,3,262,456,182,1531,158,92,102,999,4,2.3,2,4,9,0,58,1175.94355118661,12,9
2404691,19,62,1-19-2024-062-10,10,1,313,526,200,2521,173,88,124,182,8,5.6,2,2,0,1,50,6669.19330829912,9,9
2400849,79,22,1-79-2024-022-04,4,1,303,505,200,2022,170,86,117,152,6,3.3,2,4,9,1,50,332.18965032769,8,9
2400849,79,22,1-79-2024-022-04,4,2,365,570,203,2216,173,100,105,999,8,4.8,2,2,9,0,99,332.18965032769,8,9
2400855,12,17,1-12-2024-017-03,3,3,447,670,203,3037,173,97,126,999,8,6.7,2,3,9,0,99,365.80465840508,9,9
2405718,28,175,1-28-2024-175-09,9,1,264,441,176,1428,151,88,89,160,4,2.4,2,3,0,0,56,159.603096768965,3,9
2400706,31,11,1-31-2024-011-06,6,1,256,425,178,1382,154,93,76,142,4,1.4,2,1,0,0,60,238.979638420053,6,9
2406116,76,183,1-76-2024-183-04,4,1,374,589,206,2184,173,95,121,160,6,3.0,2,3,0,0,99,165.951066705846,3,9
2402621,31,53,1-31-2024-053-07,7,1,277,477,189,1694,165,95,105,158,4,2.4,2,4,0,0,57,247.070263933881,6,9
2403311,57,77,1-57-2024-077-03,3,1,307,533,192,2524,174,95,132,999,8,6.2,2,9,9,0,52,104.056045481746,1,9
2403311,57,77,1-57-2024-077-03,3,2,264,446,183,1480,164,96,87,999,4,2.0,2,3,0,0,59,104.056045481746,1,9
2403901,32,126,1-32-2024-126-02,2,1,269,465,180,1495,155,98,98,170,4,2.5,2,1,0,0,59,36.3666949251999,7,9
2401147,20,29,1-20-2024-029-03,3,1,270,464,184,1536,159,94,100,999,4,2.5,2,1,9,0,59,112.627774697382,11,9
2404934,19,67,1-19-2024-067-03,3,1,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,62,122.471944698346,9,9
2405426,57,168,1-57-2024-168-03,3,1,253,451,171,1149,147,93,105,138,4,1.8,2,2,0,0,62,200.397476127225,1,9
2403408,15,136,1-15-2024-136-03,3,1,279,472,183,1749,158,91,102,999,4,2.5,2,9,9,0,56,18.2895686654955,1,9
2403408,15,136,1-15-2024-136-03,3,2,278,485,182,1467,159,99,109,999,4,2.5,2,1,9,0,62,18.2895686654955,1,9
2403408,15,136,1-15-2024-136-03,3,3,259,452,173,1195,147,92,101,999,4,2.0,2,1,9,0,63,18.2895686654955,1,9
2403669,48,120,1-48-2024-120-03,3,2,263,425,180,1318,153,85,77,135,98,98.0,3,1,0,0,60,54.9604072040948,12,9
2403537,62,95,1-62-2024-095-05,5,1,270,453,185,1973,156,78,105,170,6,4.0,2,2,0,0,56,41.4953495991345,7,9
2403869,73,109,1-73-2024-109-09,9,1,265,453,178,1228,156,90,98,140,4,2.0,2,1,0,1,62,86.5848248817923,3,9
2400881,25,22,1-25-2024-022-06,6,1,310,518,188,1989,164,88,121,160,6,3.0,2,4,0,0,54,166.243093495036,2,9
2401287,52,18,1-52-2024-018-06,6,1,278,481,182,1500,158,96,107,999,4,2.4,2,1,0,0,60,51.2449045834941,12,9
2401287,52,18,1-52-2024-018-06,6,2,398,614,203,2236,172,96,120,175,6,3.5,2,3,0,1,58,51.2449045834941,12,9
2402873,28,88,1-28-2024-088-04,4,1,399,620,203,2241,173,95,118,174,8,5.0,2,3,0,0,58,58.4170071446207,3,9
2402873,28,88,1-28-2024-088-04,4,2,269,459,185,1583,161,92,99,999,4,2.5,2,4,9,0,57,58.4170071446207,3,9
2400623,25,13,1-25-2024-013-03,3,1,263,445,178,1455,153,97,85,999,99,2.0,2,4,9,0,59,91.2305084010372,2,9
2400623,25,13,1-25-2024-013-03,3,2,270,462,180,1280,156,92,101,144,4,2.0,2,1,0,0,61,91.2305084010372,2,9
2403563,48,117,1-48-2024-117-06,6,1,286,501,200,2173,170,96,117,150,6,3.7,2,4,0,0,50,86.4307074675267,12,9
2404559,30,155,1-30-2024-155-06,6,1,253,406,170,1170,146,81,72,150,4,1.5,2,1,0,1,62,514.164723405485,10,9
2404559,30,155,1-30-2024-155-06,6,2,272,478,188,1701,159,93,113,999,6,4.0,9,2,9,1,53,514.164723405485,10,9
2404608,26,112,1-26-2024-112-02,2,1,283,492,185,1418,159,97,113,165,4,1.5,2,1,9,0,59,41.0018797266676,10,9
2404276,81,106,1-81-2024-106-NM1,21,1,285,480,182,1638,157,86,110,162,6,3.7,2,2,0,0,55,34.7221032435964,8,9
2405149,62,152,1-62-2024-152-02,2,1,263,453,176,1249,151,94,96,999,4,2.0,2,1,9,0,60,40.5230025519482,7,9
2405149,62,152,1-62-2024-152-02,2,2,269,459,185,1583,161,92,99,160,4,2.5,2,1,0,0,57,40.5230025519482,7,9
2405223,29,85,1-29-2024-085-03,3,1,271,464,182,1385,160,91,102,162,4,2.0,2,1,0,0,61,148.249072371412,2,9
2405272,73,133,1-73-2024-133-07,7,1,286,471,185,1823,159,90,95,140,4,2.4,2,4,0,0,56,84.7663799524994,3,9
2403328,19,40,1-19-2024-040-08,8,1,331,563,201,2455,167,98,134,190,8,5.3,2,2,0,1,52,58.5218969772482,9,9
2400838,18,33,1-18-2024-033-06,6,1,256,427,177,1468,154,94,77,142,4,1.4,2,1,0,0,60,81.041459174576,6,9
2400838,18,33,1-18-2024-033-06,6,2,303,510,200,1969,162,96,111,999,6,3.8,2,1,9,0,57,81.041459174576,6,9
2401336,77,47,1-77-2024-047-03,3,1,271,464,182,1385,160,91,102,160,4,2.0,2,1,0,0,61,115.641766815117,9,9
2401336,77,47,1-77-2024-047-03,3,2,278,486,185,1496,158,96,112,999,4,2.4,2,1,9,0,61,115.641766815117,9,9
2401336,77,47,1-77-2024-047-03,3,3,267,456,175,1236,151,93,96,999,4,1.8,2,1,9,0,61,115.641766815117,9,9
2401164,28,28,1-28-2024-028-06,6,1,264,460,180,1498,155,96,100,156,4,2.5,2,4,0,0,57,44.5186799027896,3,9
2404751,29,72,1-29-2024-072-02,2,1,338,551,202,2282,167,95,118,999,8,6.0,2,2,9,0,99,47.2041781583424,2,9
2404751,29,72,1-29-2024-072-02,2,2,272,471,182,1236,160,92,107,158,4,2.0,2,1,0,0,61,47.2041781583424,2,9
2404253,29,58,1-29-2024-058-09,9,1,272,488,182,1560,154,95,123,999,6,3.0,2,1,9,0,61,656.152415293416,2,9
2404253,29,58,1-29-2024-058-09,9,2,266,479,178,1350,153,98,116,165,4,2.2,2,1,0,0,62,656.152415293416,2,9
2402587,12,43,1-12-2024-043-06,6,2,270,457,179,1275,156,88,99,160,4,2.0,2,1,0,0,57,287.082871095674,9,9
2402089,16,58,1-16-2024-058-02,2,1,281,509,185,1684,158,110,120,144,6,3.9,2,1,0,1,61,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,2,271,459,188,1496,158,96,92,152,3,1.5,2,1,0,0,59,17.113025437318,5,9
2400672,73,20,1-73-2024-020-07,7,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,9,0,60,161.316937996536,3,9
2403394,21,70,1-21-2024-070-02,2,1,272,467,182,1236,160,90,106,150,4,2.0,2,1,0,0,61,11.0430466560592,11,9
2403394,21,70,1-21-2024-070-02,2,2,270,442,180,1377,155,92,81,148,4,2.5,2,1,0,0,62,11.0430466560592,11,9
2402687,19,35,1-19-2024-035-05,5,1,281,478,188,1685,160,92,105,160,8,6.2,1,2,0,1,52,51.8841213437829,9,9
2401236,48,43,1-48-2024-043-08,8,1,262,444,181,1585,155,86,95,152,6,3.0,2,3,0,0,59,104.372049299083,12,9
2404894,62,143,1-62-2024-143-03,3,1,275,490,181,1575,160,105,110,999,4,2.4,2,1,0,1,60,233.006833495632,7,9
2402736,32,96,1-32-2024-096-02,2,1,266,459,185,1580,161,91,101,160,4,2.0,2,4,0,0,58,10.3756742703359,7,9
2402736,32,96,1-32-2024-096-02,2,2,264,460,180,1550,155,96,100,999,4,2.5,2,4,9,0,57,10.3756742703359,7,9
2402853,59,89,1-59-2024-089-08,8,2,295,440,188,1936,157,70,83,156,6,3.8,2,3,0,1,50,133.30209263851,6,9
2402902,12,48,1-12-2024-048-02,2,1,283,489,183,1520,158,98,109,160,4,2.5,2,1,0,0,60,228.584675358371,9,9
2405343,11,160,1-11-2024-160-09,9,1,375,598,207,2418,174,102,120,999,6,3.5,2,2,9,0,51,1362.81724767285,8,9
2405343,11,160,1-11-2024-160-09,9,2,338,542,200,2274,164,84,118,999,8,5.8,2,3,0,0,99,1362.81724767285,8,9
2405386,23,46,1-23-2024-046-03,3,1,270,464,180,1256,154,91,104,143,4,2.0,2,1,0,0,61,564.388011657643,5,9
2405392,59,159,1-59-2024-159-04,4,2,270,447,182,1477,157,88,89,162,4,1.6,2,1,0,0,54,344.412592154187,6,9
2405884,57,183,1-57-2024-183-06,6,1,273,465,184,1593,158,95,98,999,4,1.5,2,4,9,0,57,479.825111400142,1,9
2400689,14,11,1-14-2024-011-08,8,1,264,441,176,1428,151,88,89,150,4,2.0,2,1,0,0,56,123.221173387433,8,9
2404035,66,82,1-66-2024-082-06,6,1,295,518,204,2408,173,103,120,172,8,5.3,2,3,0,0,52,124.972344097308,6,9
2400789,21,19,1-21-2024-019-03,3,2,279,472,183,1713,158,91,102,150,4,2.0,2,1,0,0,56,144.121526471186,11,9
2402046,10,26,1-10-2024-026-03,3,1,271,464,182,1385,160,91,102,150,4,2.0,2,1,0,0,61,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,2,286,492,192,1794,164,95,112,170,4,2.5,2,1,0,0,57,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,3,280,493,185,1523,157,100,114,150,6,3.4,1,1,0,0,61,200.267688383572,4,9
2401379,73,46,1-73-2024-046-04,4,1,270,471,186,1630,160,97,104,146,4,2.5,2,4,0,0,58,38.9268584589882,3,9
2402538,11,71,1-11-2024-071-06,6,1,286,492,192,1794,164,95,112,999,6,3.6,2,1,9,0,57,486.399762010129,8,9
2402538,11,71,1-11-2024-071-06,6,2,275,482,184,1614,158,101,108,150,4,2.5,2,4,0,0,57,486.399762010129,8,9
2402538,11,71,1-11-2024-071-06,6,3,270,453,178,1265,156,87,97,140,99,1.8,2,1,0,0,62,486.399762010129,8,9
2406125,59,184,1-59-2024-184-06,6,1,253,410,169,1170,146,84,74,152,4,1.5,2,1,0,0,62,152.175710276001,6,9
2406125,59,184,1-59-2024-184-06,6,2,268,461,180,1407,154,97,96,162,4,1.8,2,1,0,0,61,152.175710276001,6,9
2405956,14,119,1-14-2024-119-03,3,2,374,589,206,2097,173,95,121,180,8,5.3,2,2,0,0,58,210.830854559569,8,9
2405956,14,119,1-14-2024-119-03,3,3,278,482,180,1429,154,96,110,152,4,2.5,2,1,0,0,60,210.830854559569,8,9
2405956,14,119,1-14-2024-119-03,3,4,374,589,206,2087,173,95,121,999,4,2.7,9,2,9,0,99,210.830854559569,8,9
2400125,66,3,1-66-2024-003-03,3,1,277,479,190,1850,165,94,108,144,4,1.6,2,4,0,0,58,79.4686416678806,6,9
2405535,54,120,1-54-2024-120-04,4,1,276,466,187,1530,163,91,100,160,4,2.5,2,1,0,0,58,152.997399597271,9,9
2400815,23,13,1-23-2024-013-NM1,21,2,342,559,202,2144,173,98,118,184,8,5.9,2,3,9,1,99,75.3524398717664,5,9
2400815,23,13,1-23-2024-013-NM1,21,1,356,574,201,2430,175,102,116,999,8,5.7,2,3,9,0,57,75.3524398717664,5,9
2400815,23,13,1-23-2024-013-NM1,21,3,262,441,180,1530,154,96,83,999,99,2.0,1,4,9,0,57,75.3524398717664,5,9
2401897,48,65,1-48-2024-065-03,3,2,239,364,160,1019,138,73,52,144,4,1.4,2,1,0,0,64,60.2828887438597,12,9
2404774,62,142,1-62-2024-142-03,3,2,297,503,201,2390,168,98,109,999,98,98.0,3,4,9,1,49,349.92167787248,7,9
2404602,32,135,1-32-2024-135-05,5,1,295,518,204,2487,175,102,120,170,8,6.2,2,2,0,0,52,53.47596171008,7,9
2404184,77,137,1-77-2024-137-04,4,1,262,444,181,1609,155,86,95,999,6,3.0,2,3,9,0,59,1331.89082639484,9,9
2403414,81,78,1-81-2024-078-03,3,1,260,420,180,1315,158,87,74,140,4,2.0,2,1,9,0,56,724.481315272684,8,9
