CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
2405888,10,122,1-10-2024-122-01,1,1,5,13,6,999,4,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,6,13,20,999,4,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,7,13,24,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,8,13,29,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,9,23,6,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,10,23,15,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,11,12,12,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,12,23,20,999,9,3,59.5313973431497,4,9
2405888,10,122,1-10-2024-122-01,1,1,13,88,96,999,8,8,59.5313973431497,4,9
2400146,22,3,1-22-2024-003-06,6,1,1,13,16,9,2,3,264.995949253924,12,9
2400146,22,3,1-22-2024-003-06,6,1,2,23,14,3,1,3,264.995949253924,12,9
2405435,66,105,1-66-2024-105-08,8,1,4,11,22,2,0,1,134.761595455619,6,9
2405435,66,105,1-66-2024-105-08,8,1,5,12,22,10,2,1,134.761595455619,6,9
2405435,66,105,1-66-2024-105-08,8,1,6,13,22,26,3,1,134.761595455619,6,9
2405435,66,105,1-66-2024-105-08,8,1,7,11,19,8,2,1,134.761595455619,6,9
2405435,66,105,1-66-2024-105-08,8,1,8,12,19,18,3,1,134.761595455619,6,9
2400263,21,5,1-21-2024-005-08,8,1,10,13,19,999,3,1,74.902781366511,11,9
2400263,21,5,1-21-2024-005-08,8,1,11,21,20,10,2,3,74.902781366511,11,9
2400263,21,5,1-21-2024-005-08,8,1,12,21,9,8,2,3,74.902781366511,11,9
2400263,21,5,1-21-2024-005-08,8,1,13,22,19,999,3,1,74.902781366511,11,9
2400263,21,5,1-21-2024-005-08,8,1,14,23,19,999,2,1,74.902781366511,11,9
2402404,62,61,1-62-2024-061-01,1,2,8,12,24,999,2,3,99.2483684628632,7,9
2402404,62,61,1-62-2024-061-01,1,2,9,12,22,999,2,1,99.2483684628632,7,9
2402404,62,61,1-62-2024-061-01,1,2,10,11,21,999,3,2,99.2483684628632,7,9
2402404,62,61,1-62-2024-061-01,1,2,11,21,19,999,3,1,99.2483684628632,7,9
2402404,62,61,1-62-2024-061-01,1,2,12,31,19,999,3,1,99.2483684628632,7,9
2402404,62,61,1-62-2024-061-01,1,2,13,98,30,999,2,1,99.2483684628632,7,9
2402201,11,58,1-11-2024-058-01,1,1,1,11,21,4,1,1,30.3117173386467,8,9
