CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
2406224,28,191,1-28-2024-191-04,4,2,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,1,1,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,2,5,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,3,4,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,4,8,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406224,28,191,1-28-2024-191-04,4,3,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,81.1581075737838,3,9
2406225,19,95,1-19-2024-095-04,4,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,3,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,6,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,7,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,263.790946458572,9,9
2406225,19,95,1-19-2024-095-04,4,1,8,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,263.790946458572,9,9
2406226,48,202,1-48-2024-202-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,3,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,4,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,5,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,54.9604072040948,12,9
2406226,48,202,1-48-2024-202-03,3,1,7,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,54.9604072040948,12,9
2406227,30,210,1-30-2024-210-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,45,-45,-8,131181,998,45,0,1,1,339.574625310413,10,9
2406227,30,210,1-30-2024-210-03,3,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,339.574625310413,10,9
2406227,30,210,1-30-2024-210-03,3,1,3,8,1,99,1,0,1,0,97,97,9,9,1,45,-45,-8,131181,998,45,0,1,1,339.574625310413,10,9
2406227,30,210,1-30-2024-210-03,3,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,339.574625310413,10,9
2406227,30,210,1-30-2024-210-03,3,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,339.574625310413,10,9
2406227,30,210,1-30-2024-210-03,3,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,339.574625310413,10,9
2406228,81,162,1-81-2024-162-08,8,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,8,1,1,355.259814660081,8,9
2406228,81,162,1-81-2024-162-08,8,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,355.259814660081,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,1,1,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,2,1,1,1,1,1,0,1,0,0,50,2,1,2,46,-46,0,51202,998,32,0,1,1,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,2,2,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,20.2135532866767,8,9
2406231,62,184,1-62-2024-184-05,5,2,1,1,1,99,1,0,1,0,0,50,9,9,2,54,-51,19,305564,998,54,0,1,1,86.4816168998291,7,9
2406231,62,184,1-62-2024-184-05,5,2,2,2,1,99,1,0,1,0,0,50,9,9,2,54,-51,19,305564,998,54,0,1,1,86.4816168998291,7,9
2406231,62,184,1-62-2024-184-05,5,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.4816168998291,7,9
2406231,62,184,1-62-2024-184-05,5,2,4,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.4816168998291,7,9
2406231,62,184,1-62-2024-184-05,5,2,5,8,1,99,1,0,1,0,97,97,9,9,2,54,-51,19,305564,998,54,0,1,1,86.4816168998291,7,9
2406231,62,184,1-62-2024-184-05,5,2,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,86.4816168998291,7,9
2406232,23,49,1-23-2024-049-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,24,2,1,1,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,2,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,24,2,1,1,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,538.277569353781,5,9
2406232,23,49,1-23-2024-049-03,3,1,7,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,538.277569353781,5,9
2406234,77,202,1-77-2024-202-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,1,37,-37,0,94339,998,37,0,1,1,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,2,5,1,99,1,0,1,0,0,50,9,9,1,37,-37,0,94339,998,37,0,1,1,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,3,8,1,99,1,0,1,0,0,50,9,9,1,37,-37,0,94339,998,37,0,1,1,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,5,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,90.6570748528622,9,9
2406235,59,186,1-59-2024-186-06,6,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406235,59,186,1-59-2024-186-06,6,1,2,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406235,59,186,1-59-2024-186-06,6,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406235,59,186,1-59-2024-186-06,6,1,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406235,59,186,1-59-2024-186-06,6,1,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406235,59,186,1-59-2024-186-06,6,1,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,83.2990442714816,6,9
2406236,59,187,1-59-2024-187-04,4,1,1,1,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,3,4,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,4,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,5,8,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,7,5,1,99,7,0,60,60,60,60,1,1,60,,,,,,,,,60,96.3162647485713,6,9
2406236,59,187,1-59-2024-187-04,4,1,8,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,96.3162647485713,6,9
2406237,73,155,1-73-2024-155-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,18,-18,3,32336,998,18,0,1,1,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,1,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,1,1,1,99,1,0,1,0,0,50,9,9,1,30,-30,-5,55160,998,30,0,1,1,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,27.9333153038062,3,9
2406237,73,155,1-73-2024-155-03,3,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,27.9333153038062,3,9
2406238,57,193,1-57-2024-193-09,9,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2875.72570555649,1,9
2406238,57,193,1-57-2024-193-09,9,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2875.72570555649,1,9
2406238,57,193,1-57-2024-193-09,9,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2875.72570555649,1,9
2406238,57,193,1-57-2024-193-09,9,2,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2875.72570555649,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,1,1,1,99,99,99,69,69,69,69,9,9,69,,,,,,,,,69,19.2604769426058,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,2,3,1,99,99,99,69,69,69,69,,,,,,,,,,,,,19.2604769426058,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,3,5,1,99,99,99,69,69,69,69,9,9,69,,,,,,,,,69,19.2604769426058,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,4,5,1,99,99,99,69,69,69,69,,,,,,,,,,,,,19.2604769426058,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,5,8,1,99,99,99,69,69,69,69,9,9,69,,,,,,,,,69,19.2604769426058,1,9
2406239,57,194,1-57-2024-194-NM1,21,1,6,8,1,99,99,99,69,69,69,69,,,,,,,,,,,,,19.2604769426058,1,9
2406240,77,201,1-77-2024-201-06,6,1,1,1,1,99,1,0,1,0,0,50,9,9,1,73,-72,-13,506636,998,72,0,1,1,1537.21615541284,9,9
2406240,77,201,1-77-2024-201-06,6,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1537.21615541284,9,9
2406240,77,201,1-77-2024-201-06,6,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,1537.21615541284,9,9
2406240,77,201,1-77-2024-201-06,6,1,4,2,1,99,1,0,1,0,0,50,9,9,1,73,-72,-13,506636,998,72,0,1,1,1537.21615541284,9,9
2406240,77,201,1-77-2024-201-06,6,1,5,5,1,99,1,0,1,0,0,50,9,9,1,73,-72,-13,506636,998,72,0,1,1,1537.21615541284,9,9
2406240,77,201,1-77-2024-201-06,6,1,6,8,1,99,1,0,1,0,0,50,9,9,1,73,-72,-13,506636,998,72,0,1,1,1537.21615541284,9,9
2406241,48,203,1-48-2024-203-06,6,2,1,8,1,99,1,0,1,0,97,97,9,9,1,7,-4,-6,9370,998,10,0,1,1,129.402457177988,12,9
2406241,48,203,1-48-2024-203-06,6,2,2,8,1,99,1,0,1,0,97,97,,,,,,,,,,,,,129.402457177988,12,9
2406241,48,203,1-48-2024-203-06,6,2,3,5,1,99,1,0,1,0,0,50,9,9,1,7,-4,-6,9370,998,10,0,1,1,129.402457177988,12,9
2406241,48,203,1-48-2024-203-06,6,2,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,129.402457177988,12,9
2406241,48,203,1-48-2024-203-06,6,2,5,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,129.402457177988,12,9
2406241,48,203,1-48-2024-203-06,6,2,6,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,129.402457177988,12,9
2406242,48,204,1-48-2024-204-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406242,48,204,1-48-2024-204-09,9,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406242,48,204,1-48-2024-204-09,9,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406242,48,204,1-48-2024-204-09,9,1,4,3,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406242,48,204,1-48-2024-204-09,9,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406242,48,204,1-48-2024-204-09,9,1,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,259.999256785636,12,9
2406244,14,129,1-14-2024-129-03,3,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,505.471874028717,8,9
2406244,14,129,1-14-2024-129-03,3,2,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,505.471874028717,8,9
2406244,14,129,1-14-2024-129-03,3,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,505.471874028717,8,9
2406244,14,129,1-14-2024-129-03,3,2,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,505.471874028717,8,9
2406244,14,129,1-14-2024-129-03,3,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,505.471874028717,8,9
2406244,14,129,1-14-2024-129-03,3,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,505.471874028717,8,9
2406245,14,130,1-14-2024-130-01,1,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,2,5,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,7,1,1,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,3,8,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,7,1,1,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,5,5,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,7,1,1,73.3352740137857,8,9
2406245,14,130,1-14-2024-130-01,1,1,6,8,1,99,1,0,1,0,97,97,9,9,2,999,999,999,9999999,999,999,7,1,1,73.3352740137857,8,9
2406246,18,154,1-18-2024-154-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,1,1,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,2,5,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,1,1,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,3,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,1,1,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,5,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,6,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,7,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,1,1,50.1559535759686,6,9
2406246,18,154,1-18-2024-154-03,3,1,8,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,50.1559535759686,6,9
2406247,18,155,1-18-2024-155-08,8,1,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,66.5662168606509,6,9
2406247,18,155,1-18-2024-155-08,8,1,2,3,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,66.5662168606509,6,9
2406249,19,97,1-19-2024-097-08,8,1,1,1,1,99,1,0,99,99,99,59,9,9,1,999,999,999,9999999,999,999,9,1,1,52.7407043815755,9,9
2406250,54,131,1-54-2024-131-03,3,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,2,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,8,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,1,9,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,125.113113257208,9,9
2406252,13,86,1-13-2024-086-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,29,-29,0,73936,998,31,0,1,1,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,2,4,1,99,1,0,1,0,0,50,9,9,1,29,-29,0,73936,998,31,0,1,1,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,3,5,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,4,8,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,1,7,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,2,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,3,3,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,4,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406252,13,86,1-13-2024-086-02,2,2,7,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,21.5495974710284,7,9
2406254,33,110,1-33-2024-110-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,3,3,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,5,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,6,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,330.088144283669,12,9
2406255,69,163,1-69-2024-163-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,5,5,1,99,1,0,1,0,0,50,9,9,1,25,-4,-25,69721,998,24,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,6,8,1,99,1,0,1,0,0,50,9,9,1,25,-4,-25,69721,998,24,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,7,11,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,1,8,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,1,1,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,2,4,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,3,5,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,4,8,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,5,2,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,6,4,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,7,5,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406255,69,163,1-69-2024-163-03,3,2,8,8,1,1,1,0,1,0,0,50,2,1,1,24,-24,4,60711,998,25,0,1,1,20.3132021948385,8,9
2406256,69,164,1-69-2024-164-07,7,1,1,11,1,1,7,0,60,60,60,60,,,,,,,,,,,,,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,2,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,6,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,7,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,256.481300292613,8,9
2406256,69,164,1-69-2024-164-07,7,1,8,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,256.481300292613,8,9
2406258,30,212,1-30-2024-212-04,4,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2634.86309057548,10,9
