CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
2403903,27,122,1-27-2024-122-04,4,1,1,3,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,280.886166758973,3,9
2400670,15,23,1-15-2024-023-06,6,1,1,3,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,10.1571644211931,1,9
2402187,17,72,1-17-2024-072-04,4,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,252.09105770205,4,9
2404361,21,93,1-21-2024-093-05,5,1,1,3,1,61.00,9997.00,7,8,9995.00,9995.00,61.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,61.00,9997.00,9997.00,0,0,7,21.0158628465893,11,9
2405609,82,160,1-82-2024-160-02,2,1,1,10,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,23.9814262485552,1,9
2403490,14,58,1-14-2024-058-01,1,1,1,1,1,38.00,68.00,7,8,9997.00,9997.00,9994.00,9999.00,9994.00,0,5,7,0,0.00,9995.00,0,8,9997.00,9997.00,9994.00,9999.00,9994.00,0,0,7,73.3352740137857,8,9
2402227,16,65,1-16-2024-065-05,5,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,20.614517650874,5,9
2403082,17,94,1-17-2024-094-04,4,1,1,1,1,11.00,14.00,7,8,9997.00,14.00,11.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,9997.00,9997.00,11.00,9997.00,9997.00,7,5,7,183.019292123688,4,9
2402062,20,59,1-20-2024-059-07,7,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9999.00,9995.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9999.00,9995.00,7,7,7,1371.4721415387,11,9
2402436,30,85,1-30-2024-085-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,1606.47008983315,10,9
2402922,54,78,1-54-2024-078-05,5,2,1,1,0,142.00,145.00,7,8,253.00,253.00,142.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,138.00,138.00,138.00,9997.00,9997.00,7,5,7,144.976226836895,9,9
2405909,12,116,1-12-2024-116-03,3,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,0.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,0.00,9997.00,7,7,7,166.734048242703,9,9
2402471,25,59,1-25-2024-059-03,3,2,1,8,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,131.732067428066,2,9
2404805,66,95,1-66-2024-095-01,1,1,1,8,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,106.258770256521,6,9
2401557,67,9,1-67-2024-009-03,3,2,1,1,1,51.00,91.00,7,0,0.00,0.00,44.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,308.739029181547,7,9
2404058,67,27,1-67-2024-027-03,3,1,1,1,0,29.00,31.00,7,8,9997.00,29.00,29.00,39.00,29.00,7,7,7,1,29.00,34.00,0,8,9997.00,29.00,29.00,35.00,29.00,7,1,7,98.1894542929286,7,9
2402831,69,54,1-69-2024-054-08,8,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,140.380846872428,8,9
2403262,69,66,1-69-2024-066-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,28.3981261614182,8,9
2405300,69,130,1-69-2024-130-05,5,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,7.30201599951961,8,9
2400571,73,19,1-73-2024-019-06,6,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,37.0946854309253,3,9
2400781,23,12,1-23-2024-012-05,5,2,1,1,0,3.00,43.00,7,0,17.00,17.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,97.8753376757072,5,9
2404151,81,102,1-81-2024-102-02,2,3,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,5,7,26.6902214863668,8,9
2402405,62,62,1-62-2024-062-05,5,1,1,1,1,9997.00,9997.00,7,8,9997.00,3.50,3.50,3.50,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,3.50,9997.00,9997.00,9997.00,0,7,7,79.6455162566525,7,9
2402034,48,68,1-48-2024-068-06,6,2,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,86.4307074675267,12,9
2403744,30,131,1-30-2024-131-04,4,2,1,1,1,20.00,25.00,7,0,23.00,23.00,20.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,0,8888.00,8888.00,8888.00,9997.00,9997.00,7,1,7,2001.8166210988,10,9
2405613,48,183,1-48-2024-183-07,7,1,1,1,1,6.00,156.00,7,8,9997.00,9997.00,5.00,5.00,10.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,892.497919305073,12,9
2401877,59,61,1-59-2024-061-01,1,1,1,1,0,250.00,250.00,7,8,250.00,250.00,250.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,1,8,9995.00,250.00,250.00,9997.00,9997.00,7,5,7,53.4084683471652,6,9
2403774,59,116,1-59-2024-116-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,97.324661127755,6,9
2406070,25,167,1-25-2024-167-03,3,1,1,1,1,38.00,78.00,7,8,43.00,43.00,38.00,38.00,43.00,8,7,7,0,8888.00,8888.00,1,8,43.00,43.00,38.00,38.00,9997.00,8,0,7,83.1755492477527,2,9
2401312,26,34,1-26-2024-034-05,5,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,29.4855896961851,10,9
2405725,27,175,1-27-2024-175-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,90.2307194288076,3,9
2401587,22,48,1-22-2024-048-10,10,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,520.337693702736,12,9
2402038,13,54,1-13-2024-054-02,2,2,1,1,1,29.00,49.00,7,8,9997.00,9997.00,8.00,8.00,13.00,0,7,7,1,29.00,39.00,7,8,9997.00,9997.00,8.00,8.00,13.00,7,7,7,28.453150066667,7,9
2403655,59,115,1-59-2024-115-03,3,1,1,3,0,20.00,30.00,7,8,9997.00,9997.00,20.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,49.5714970503393,6,9
2404372,22,131,1-22-2024-131-09,9,2,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,3,7,68.5518901311532,12,9
2404854,15,186,1-15-2024-186-06,6,1,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,104.289939723413,1,9
2402724,16,81,1-16-2024-081-03,3,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,480.495209180413,5,9
2402706,30,96,1-30-2024-096-02,2,1,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,41.0620689400047,10,9
2402194,20,63,1-20-2024-063-04,4,1,1,5,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,191.36238078355,11,9
2400852,30,27,1-30-2024-027-05,5,2,1,1,1,8888.00,8888.00,7,0,250.00,250.00,250.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,0,8888.00,250.00,8888.00,9997.00,9997.00,7,1,7,31.7722666149377,10,9
2403445,30,124,1-30-2024-124-02,2,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,8,7,7,8,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,16.6145707079083,10,9
2405785,30,195,1-30-2024-195-03,3,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,303.201045290998,10,9
2401045,15,35,1-15-2024-035-03,3,1,1,1,1,138.00,178.00,7,0,0.00,0.00,120.00,120.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,0.00,9997.00,7,7,7,22.844722638109,1,9
2400486,16,16,1-16-2024-016-03,3,2,1,1,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,112.722559063275,5,9
2401434,16,41,1-16-2024-041-03,3,1,1,1,0,23.00,173.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,209.342329809814,5,9
2406130,77,200,1-77-2024-200-05,5,1,1,1,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,90.6570748528622,9,9
2405609,82,160,1-82-2024-160-02,2,1,1,6,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,23.9814262485552,1,9
2402340,25,56,1-25-2024-056-03,3,1,1,6,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,193.760867503639,2,9
2401419,27,47,1-27-2024-047-03,3,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,11.8514312322575,3,9
2400994,12,20,1-12-2024-020-04,4,2,1,4,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,5,7,243.899610339648,9,9
2400749,27,25,1-27-2024-025-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,20.2078569673904,3,9
2401039,28,25,1-28-2024-025-04,4,1,1,1,1,71.00,73.00,7,8,9995.00,9995.00,16.00,24.00,16.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,16.00,24.00,16.00,7,0,7,77.9203950892058,3,9
2401156,60,13,1-60-2024-013-03,3,2,1,6,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,228.262148598629,8,9
2401467,66,33,1-66-2024-033-09,9,1,1,1,1,54.00,177.00,7,8,9995.00,0.00,0.00,0.00,0.00,0,7,7,0,9995.00,9995.00,1,8,0.00,0.00,0.00,0.00,0.00,7,0,7,97.5596917228585,6,9
2400568,73,16,1-73-2024-016-06,6,1,1,1,0,12.00,15.00,7,8,9995.00,25.00,9.00,9.00,9.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,25.00,9.00,9.00,9.00,7,0,7,37.0946854309253,3,9
2400962,81,21,1-81-2024-021-01,1,1,1,1,0,40.00,70.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,1,40.00,60.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,7,7,7,66.9848935846813,8,9
2403109,27,99,1-27-2024-099-04,4,1,1,1,1,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,4,7,49.1628248129367,3,9
2402443,33,41,1-33-2024-041-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,253.00,253.00,253.00,253.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,253.00,253.00,253.00,253.00,7,5,7,51.2513411158493,12,9
2402283,54,56,1-54-2024-056-09,9,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,118.814051563781,9,9
2402291,57,48,1-57-2024-048-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,98.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,98.00,9997.00,9997.00,0,3,7,110.52437398961,1,9
2401209,77,42,1-77-2024-042-03,3,4,1,1,1,0.00,0.00,7,0,66.00,66.00,66.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,66.00,9997.00,9997.00,7,7,7,159.92267008186,9,9
2404769,77,153,1-77-2024-153-09,9,1,1,4,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,12242.3665920591,9,9
2403964,12,70,1-12-2024-070-02,2,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,221.517683883591,9,9
2405039,12,97,1-12-2024-097-06,6,1,1,4,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,370.051856891055,9,9
2405751,81,147,1-81-2024-147-06,6,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1382.90599512492,8,9
2400467,30,13,1-30-2024-013-03,3,1,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,7,7,7,244.56972641216,10,9
2401028,31,19,1-31-2024-019-10,10,1,1,1,0,9.00,132.00,7,8,9995.00,9995.00,3.00,3.00,3.00,0,7,7,0,9.00,132.00,0,8,9995.00,9995.00,3.00,3.00,3.00,0,5,7,419.593794787767,6,9
2400029,48,1,1-48-2024-001-06,6,1,1,1,1,0.00,0.00,7,0,0.00,0.00,81.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,81.00,81.00,0.00,9997.00,9997.00,7,7,7,177.148845745167,12,9
2401884,57,35,1-57-2024-035-03,3,3,1,1,1,18.00,23.00,7,8,9995.00,19.00,18.00,9997.00,9997.00,7,7,7,1,18.00,21.00,0,8,9995.00,9997.00,18.00,9997.00,9997.00,7,5,7,168.570265700135,1,9
2400908,27,31,1-27-2024-031-06,6,1,1,1,1,9997.00,86.00,7,8,46.00,46.00,26.00,9997.00,9997.00,7,7,7,0,9997.00,0.00,1,8,0.00,0.00,0.00,9997.00,9997.00,7,7,7,41.6891280851768,3,9
2400078,59,4,1-59-2024-004-08,8,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9994.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,111.392066987082,6,9
2400994,12,20,1-12-2024-020-04,4,2,1,3,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,5,7,243.899610339648,9,9
2401890,13,50,1-13-2024-050-03,3,1,1,8,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,515.764062906219,7,9
2402615,26,74,1-26-2024-074-01,1,3,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,32.4753608539726,10,9
2405821,27,178,1-27-2024-178-03,3,2,1,2,1,29.50,9995.00,7,8,9995.00,9995.00,29.50,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,29.50,9997.00,9997.00,7,4,7,11.8514312322575,3,9
2402771,29,22,1-29-2024-022-06,6,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,522.262401568166,2,9
2400852,30,27,1-30-2024-027-05,5,2,1,2,1,8888.00,8888.00,7,0,8888.00,8888.00,8888.00,9997.00,9997.00,7,7,7,1,8888.00,8888.00,7,0,8888.00,8888.00,8888.00,9997.00,9997.00,7,5,7,31.7722666149377,10,9
2401524,30,53,1-30-2024-053-06,6,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,776.773510770729,10,9
2403445,30,124,1-30-2024-124-02,2,1,1,2,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,16.6145707079083,10,9
2405785,30,195,1-30-2024-195-03,3,2,1,2,1,39.50,9995.00,7,8,9995.00,9995.00,39.50,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,39.50,9997.00,9997.00,7,4,7,303.201045290998,10,9
2400708,31,13,1-31-2024-013-07,7,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,230.868935151332,6,9
2403430,62,91,1-62-2024-091-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,349.88479232887,7,9
2405751,81,147,1-81-2024-147-06,6,2,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,1382.90599512492,8,9
2400467,30,13,1-30-2024-013-03,3,1,1,2,1,3.00,43.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,1,3.00,24.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,244.56972641216,10,9
2402471,25,59,1-25-2024-059-03,3,2,1,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,131.732067428066,2,9
2403286,81,74,1-81-2024-074-02,2,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,19.0849903848337,8,9
2406027,67,55,1-67-2024-055-01,1,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,102.857050227779,7,9
2404404,62,127,1-62-2024-127-02,2,2,1,2,1,9995.00,9995.00,7,8,9997.00,9995.00,9997.00,9999.00,9997.00,0,7,7,1,9995.00,9997.00,7,8,9994.00,9997.00,9997.00,9997.00,9997.00,0,5,7,153.229271867661,7,9
2405039,12,97,1-12-2024-097-06,6,1,1,5,7,9997.00,9997.00,7,8,9997.00,1747.00,1747.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,1747.00,9995.00,9997.00,9997.00,7,7,7,370.051856891055,9,9
2402209,25,52,1-25-2024-052-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,72.4488725969622,2,9
2400749,27,25,1-27-2024-025-06,6,1,1,3,1,8.00,38.00,7,8,8.00,8.00,3.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,8.00,8.00,3.00,9997.00,9997.00,7,4,7,20.2078569673904,3,9
2403555,10,57,1-10-2024-057-06,6,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,5,7,529.513381579315,4,9
2403839,82,97,1-82-2024-097-03,3,2,1,1,1,0.00,0.00,7,0,14.00,14.00,14.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,165.718700888288,1,9
2400776,27,27,1-27-2024-027-06,6,2,1,1,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,20.2078569673904,3,9
2405104,27,159,1-27-2024-159-04,4,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,54.2607504864428,3,9
2402187,17,72,1-17-2024-072-04,4,1,1,1,1,9995.00,9995.00,7,8,10.00,10.00,10.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,2,7,252.09105770205,4,9
2405850,18,145,1-18-2024-145-04,4,1,1,1,1,34.00,9997.00,7,8,9997.00,9995.00,33.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,33.00,9997.00,9997.00,7,0,7,244.569892745898,6,9
2406053,19,91,1-19-2024-091-05,5,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,49.1552833588875,9,9
2402622,20,73,1-20-2024-073-06,6,3,1,1,0,9995.00,9995.00,7,8,9997.00,9994.00,9994.00,9999.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9997.00,9994.00,9994.00,9999.00,9997.00,7,7,7,221.879376426078,11,9
2406245,14,130,1-14-2024-130-01,1,1,1,1,0,9997.00,9997.00,7,8,1823.50,1823.50,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,1823.50,1823.50,9997.00,9997.00,9997.00,1,7,7,73.3352740137857,8,9
2400670,15,23,1-15-2024-023-06,6,1,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,10.1571644211931,1,9
2401556,16,46,1-16-2024-046-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,0,7,3239.15555206761,5,9
2401673,16,47,1-16-2024-047-03,3,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,434.848487710843,5,9
2406262,20,148,1-20-2024-148-03,3,2,1,3,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,0,7,117.724388691886,11,9
