CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
2405958,31,128,1-31-2024-128-04,4,1,1,1,Event Record 1,1,5478,0,1,9997.0000,1,9997.0000,-9.6600,174.0000,3.2200,50.0000,277.889964841913,6,9
2405962,32,157,1-32-2024-157-02,2,2,1,1,First Record,1,19113,0,1,0.0000,1,9997.0000,-32.7500,102.0000,997.0000,9997.0000,20.8819245275317,7,9
2405956,14,119,1-14-2024-119-03,3,2,1,2,Record 2,2,12053,1,2,0.2700,1,112.0000,8.0000,222.0000,15.0000,124.0000,210.830854559569,8,9
2405980,26,133,1-26-2024-133-01,1,1,1,1,EVENT 1,1,2904,0,1,9997.0000,1,142.5000,-52.0000,142.5000,12.0000,130.0000,115.531316627262,10,9
2405983,22,181,1-22-2024-181-01,1,2,1,2,1st Prior Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,-2.5000,9997.0000,23.1353338048251,12,9
2405983,22,181,1-22-2024-181-01,1,2,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.1353338048251,12,9
2405871,81,153,1-81-2024-153-02,2,3,1,1,Event Record #1,2,2780,0,1,9997.0000,1,150.0000,16.0000,150.0000,2.0000,82.0000,19.0849903848337,8,9
2405996,30,201,1-30-2024-201-03,3,1,1,1,Record 1,1,33745,0,1,9997.0000,1,110.0000,-15.0000,176.0000,-23.0000,80.0000,184.500396590299,10,9
2405996,30,201,1-30-2024-201-03,3,2,1,5,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,184.500396590299,10,9
2406004,60,104,1-60-2024-104-06,6,2,1,1,Record 1,4,7789,0,1,9997.0000,1,132.0000,-22.0000,132.0000,6.0000,110.0000,1686.82934488612,8,9
2406006,59,179,1-59-2024-179-06,6,2,1,1,Most Recent Event,1,7529,0,1,9995.0000,1,9997.0000,-37.0000,156.0000,5.0000,116.0000,422.426467796273,6,9
2406008,59,181,1-59-2024-181-08,8,1,1,1,Deployment,1,20107,0,97,0.1000,7,9997.0000,-41.4897,107.5000,997.0000,9997.0000,108.441401744852,6,9
2406000,81,157,1-81-2024-157-09,9,1,1,1,Event Record 1,97,15030,0,1,9997.0000,1,9997.0000,-19.3200,146.0000,-17.7100,136.0000,4875.21511446398,8,9
2406012,10,127,1-10-2024-127-06,6,2,1,2,EVENT 2,2,13408,0,2,1.1000,1,65.0000,-8.0000,65.0000,-2.0000,35.0000,529.668799856304,4,9
2406020,14,121,1-14-2024-121-03,3,2,1,2,Frontal/Rear/Side Crash,1,2518,0,97,0.0260,7,9997.0000,-21.8000,134.0000,997.0000,9997.0000,136.771072739086,8,9
2406020,14,121,1-14-2024-121-03,3,2,1,5,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,136.771072739086,8,9
2406030,62,177,1-62-2024-177-03,3,2,1,1,"Record 1, Most Recent",1,29641,0,1,0.0000,1,9997.0000,-18.0000,175.0000,-10.0000,78.0000,536.965092091673,7,9
2406022,14,123,1-14-2024-123-06,6,1,1,1,Event Record 1,1,8841,0,1,9997.0000,1,95.0000,-18.0000,95.0000,0.0000,35.0000,506.640156077067,8,9
2406042,30,204,1-30-2024-204-09,9,1,1,1,Event Record 1,1,19015,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,11034.5007758715,10,9
2406028,18,150,1-18-2024-150-09,9,1,1,1,Non-Deployment,1,41971,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,776.571629127203,6,9
2406043,30,205,1-30-2024-205-02,2,1,1,3,Record 3,97,1688,0,1,0.0000,1,175.0000,1.0000,175.0000,0.0000,0.0000,19.1643554509332,10,9
2406023,14,124,1-14-2024-124-03,3,1,1,1,"Record 1, Most Recent",1,5132,0,1,9997.0000,1,278.0000,-2.0000,278.0000,-2.0000,180.0000,136.771072739086,8,9
2406041,30,203,1-30-2024-203-02,2,1,1,1,EVENT 1,1,3652,0,1,0.0000,1,300.0000,-31.0000,295.0000,-9.0000,72.5000,19.164355457719,10,9
2400031,48,3,1-48-2024-003-03,3,2,1,3,2nd Prior Event,2,3271,0,97,9997.0000,1,9997.0000,-19.5000,159.0000,997.0000,9997.0000,54.9604072040948,12,9
2400038,17,1,1-17-2024-001-07,7,2,1,1,Most Recent Event,1,11713,0,97,9997.0000,1,9997.0000,-14.1000,149.0000,997.0000,9997.0000,1125.89793451176,4,9
2400038,17,1,1-17-2024-001-07,7,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1125.89793451176,4,9
2400020,54,1,1-54-2024-001-08,8,1,1,1,Most Recent Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,8.9000,9997.0000,161.994257211147,9,9
2400043,16,1,1-16-2024-001-04,4,1,1,1,Frontal / Rear / Side Crash Record 1,1,1912,0,1,8888.0000,1,160.0000,-24.0000,162.5000,5.0000,87.5000,1184.77644929998,5,9
2400052,27,1,1-27-2024-001-NM1,21,1,1,2,1st Prior Event,97,15085,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,20.5862279366663,3,9
2400071,62,4,1-62-2024-004-02,2,1,1,1,Frontal/Rear/Side Crash,1,7106,0,97,0.0010,7,9997.0000,-43.3000,131.5000,997.0000,9997.0000,61.2648028245878,7,9
2400071,62,4,1-62-2024-004-02,2,1,1,4,Rollover,97,7090,0,97,0.0615,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,61.2648028245878,7,9
2400072,62,5,1-62-2024-005-06,6,2,1,2,Event Record 2,2,21987,1,2,1.2000,1,157.5000,-21.0000,157.5000,-3.0000,117.5000,2580.51563805831,7,9
2400091,73,4,1-73-2024-004-03,3,1,1,1,"Record 1, Most Recent",95,11325,0,3,0.9920,1,9997.0000,-3.0000,300.0000,-11.0000,300.0000,59.7233547597489,3,9
2400104,17,4,1-17-2024-004-07,7,1,1,1,Most Recent Event,1,16557,0,1,9995.0000,1,9997.0000,-14.0000,96.0000,15.0000,92.0000,1461.10538290808,4,9
2400109,24,1,1-24-2024-001-06,6,2,1,1,Event Record 1,1,2990,0,1,9997.0000,1,112.5000,-19.0000,145.0000,26.0000,77.5000,272.903840119745,1,9
2400127,26,2,1-26-2024-002-06,6,1,1,3,2nd Prior Event,97,12226,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1075.13840105018,10,9
2400148,79,6,1-79-2024-006-09,9,1,1,2,1st Prior Event,97,7377,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,134.548153434236,8,9
2400154,77,4,1-77-2024-004-05,5,1,1,1,Most Recent Event,1,11154,0,1,0.0000,1,9997.0000,-22.0000,90.0000,-4.0000,98.0000,90.6570748528622,9,9
2400155,77,5,1-77-2024-005-04,4,1,1,3,2nd Prior Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,-3.5000,9997.0000,1319.74978076648,9,9
2400158,73,6,1-73-2024-006-06,6,1,1,1,Most Recent Event,4,14825,0,3,0.1000,1,9997.0000,-2.0000,106.0000,0.0000,0.0000,61.3505113045855,3,9
2400159,73,7,1-73-2024-007-09,9,1,1,3,2nd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,1.7000,9997.0000,119.848974462893,3,9
2400178,59,6,1-59-2024-006-08,8,2,1,1,Most Recent Event,1,10740,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,157.411754942879,6,9
2400165,18,6,1-18-2024-006-03,3,1,1,1,Most Recent Event,95,2610,0,97,0.9415,7,9997.0000,-14.1000,93.5000,997.0000,9997.0000,49.1587237763253,6,9
2400165,18,6,1-18-2024-006-03,3,1,1,4,3rd Prior Event,1,999997,7,97,2.5490,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.1587237763253,6,9
2400189,12,4,1-12-2024-004-02,2,1,1,1,Event 1,1,1348,0,1,0.0000,1,230.0000,-2.0000,230.0000,1.0000,172.5000,221.517683883591,9,9
2400197,20,3,1-20-2024-003-08,8,1,1,1,Deployment,1,22027,0,97,9997.0000,1,9997.0000,-10.1269,192.5000,997.0000,9997.0000,77.6870340942263,11,9
2400206,18,7,1-18-2024-007-06,6,1,1,1,Event Record 1,97,2891,0,1,9997.0000,1,9997.0000,-9.6600,78.0000,0.0000,64.0000,248.39335062653,6,9
2400218,76,1,1-76-2024-001-04,4,1,1,1,Event Record 1,2,1767,0,1,0.0000,1,9997.0000,-5.0000,282.5000,7.0000,280.0000,361.810809583017,3,9
2400221,76,4,1-76-2024-004-03,3,1,1,1,Frontal / Rear Crash Record 1,2,3569,0,1,9997.0000,1,9997.0000,-36.0000,172.5000,1.0000,80.0000,80.9363528734549,3,9
2400228,32,7,1-32-2024-007-02,2,2,1,1,Event 1,1,7626,0,1,0.0000,1,160.0000,-19.0000,300.0000,15.0000,122.5000,18.5720544399223,7,9
2400237,27,9,1-27-2024-009-03,3,1,1,1,Record 1,1,2700,0,1,9997.0000,1,120.0000,-9.0000,114.0000,-9.0000,120.0000,11.8514312322575,3,9
2400238,57,5,1-57-2024-005-06,6,1,1,1,Event Record 1,1,16832,1,1,9997.0000,1,9997.0000,-12.0000,140.0000,1.0000,300.0000,125.615334188791,1,9
2400250,22,6,1-22-2024-006-03,3,1,1,1,Most Recent Event,1,8324,0,1,9995.0000,1,9997.0000,-22.0000,188.0000,-8.0000,142.0000,42.1405403497324,12,9
2400257,82,8,1-82-2024-008-06,6,2,1,2,1st Prior Event,1,17846,0,97,9997.0000,1,9997.0000,-35.6000,137.0000,997.0000,9997.0000,194.188153888718,1,9
2400264,16,7,1-16-2024-007-05,5,1,1,1,Event Record 1,3,7670,1,4,2.0800,1,9997.0000,-51.5200,218.0000,16.1000,102.0000,76.4760312858943,5,9
2400269,30,7,1-30-2024-007-06,6,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,-5.8000,9997.0000,370.101700695762,10,9
2400208,11,4,1-11-2024-004-07,7,1,1,2,Record 2,1,7721,0,2,9997.0000,1,144.0000,-27.0000,134.0000,15.0000,180.0000,657.057558003413,8,9
2400196,30,5,1-30-2024-005-03,3,1,1,2,1st Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,0.9000,9997.0000,997.0000,9997.0000,118.941169354752,10,9
2403353,25,87,1-25-2024-087-03,3,1,1,1,First Record,95,5645,0,1,9997.0000,1,9997.0000,-12.1000,75.5000,997.0000,9997.0000,344.35142568303,2,9
2402830,69,53,1-69-2024-053-05,5,2,1,1,EVENT 1,97,9422,0,1,0.0000,1,267.5000,-36.0000,267.5000,7.0000,92.5000,11.5280816433101,8,9
2403173,77,108,1-77-2024-108-02,2,1,1,3,Rollover,1,3293,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,83.1566199866033,9,9
2403047,81,65,1-81-2024-065-05,5,1,1,1,EVENT 1,1,8053,0,1,0.0000,1,110.0000,-19.0000,110.0000,-6.0000,65.0000,46.9373959605953,8,9
2402664,77,90,1-77-2024-090-02,2,1,1,1,EVENT 1,3,5288,0,1,0.0000,1,290.0000,-27.0000,195.0000,-59.0000,290.0000,83.1566199866033,9,9
2402436,30,85,1-30-2024-085-07,7,1,1,3,2nd Prior Event,97,8440,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1606.47008983315,10,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,2,Record 2,2,16752,1,2,1.3900,1,274.0000,-15.0000,302.0000,-11.0000,228.0000,72.5717518696977,7,9
2402431,19,32,1-19-2024-032-02,2,1,1,1,EVENT 1,3,1926,0,1,0.0000,1,300.0000,-33.0000,300.0000,2.0000,65.0000,45.0884525586451,9,9
2402336,24,57,1-24-2024-057-03,3,2,1,1,Event Record 1,1,16273,0,1,9997.0000,1,155.0000,8.0000,150.0000,3.0000,135.0000,93.2665902000933,1,9
2403249,82,81,1-82-2024-081-06,6,2,1,1,EVENT 1,1,10538,0,1,0.0000,1,300.0000,20.0000,85.0000,0.0000,7.5000,260.781112604779,1,9
2403276,30,116,1-30-2024-116-06,6,2,1,1,Event Record 1,1,20931,0,1,9997.0000,1,9997.0000,-11.2700,176.0000,-25.7600,160.0000,830.871465576524,10,9
2402703,30,93,1-30-2024-093-02,2,2,1,2,EVENT 2,2,193,0,2,0.1000,1,260.0000,-3.0000,250.0000,2.0000,297.5000,23.3913815537653,10,9
2402852,11,80,1-11-2024-080-04,4,1,1,2,Record 2,2,10718,0,2,0.2800,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,630.031575937947,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,2,1st Prior Event,97,11203,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,37.1071357763572,8,9
2400274,62,10,1-62-2024-010-09,9,2,1,2,Non-Deployment,95,36672,1,97,9997.0000,1,9997.0000,0.0000,267.5000,997.0000,9997.0000,2924.41234542523,7,9
2400275,62,11,1-62-2024-011-01,1,1,1,2,1st Prior Event,1,8662,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.4790764290765,7,9
2400275,62,11,1-62-2024-011-01,1,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.4790764290765,7,9
2400283,59,12,1-59-2024-012-04,4,1,1,1,Record 1,97,2388,0,1,9997.0000,1,146.0000,-11.0000,146.0000,6.0000,132.0000,133.446453331706,6,9
2400293,48,14,1-48-2024-014-03,3,1,1,1,Most Recent Event - Non-Deployment,3,1569,0,1,9995.0000,1,9997.0000,-1.0000,110.0000,11.0000,272.0000,54.9604072040948,12,9
2400296,18,8,1-18-2024-008-06,6,2,1,1,Most Recent Event,1,18612,0,1,9997.0000,1,9997.0000,-26.0000,156.0000,3.0000,54.0000,66.0930169005829,6,9
2400317,59,14,1-59-2024-014-04,4,2,1,2,1st Prior Event,97,26389,0,1,0.0000,1,9997.0000,-9.0000,226.0000,1.0000,68.0000,133.446453331706,6,9
2400317,59,14,1-59-2024-014-04,4,3,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,133.446453331706,6,9
2400314,17,9,1-17-2024-009-03,3,1,1,1,Non-Deployment,1,29869,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.7880401010966,4,9
2400314,17,9,1-17-2024-009-03,3,2,1,1,Record 1,1,3518,0,1,9997.0000,1,9997.0000,7.0000,80.0000,13.0000,85.0000,60.7880401010966,4,9
2400325,12,10,1-12-2024-010-02,2,1,1,1,First Record,1,1311,0,1,9997.0000,1,9997.0000,-32.5500,291.0000,997.0000,9997.0000,221.517683883591,9,9
2400334,77,11,1-77-2024-011-06,6,2,1,2,1st Prior Event,1,7383,0,97,9997.0000,1,9997.0000,18.5000,130.0000,997.0000,9997.0000,329.081744532079,9,9
2400270,10,4,1-10-2024-004-06,6,3,1,2,Event Record 2,3,8743,0,2,5.1100,1,9997.0000,-8.0500,78.0000,4.8300,68.0000,792.161065836576,4,9
2400338,24,5,1-24-2024-005-04,4,3,1,1,Frontal/Rear/Side Crash,3,1933,0,97,0.0225,7,9997.0000,-10.8000,64.5000,997.0000,9997.0000,265.224620418869,1,9
2400342,25,6,1-25-2024-006-03,3,3,1,4,Side Crash,2,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,123.15049611068,2,9
2400355,76,8,1-76-2024-008-04,4,1,2,1,Event Record 1,1,289,0,1,9997.0000,1,9997.0000,-25.7600,172.0000,1.6100,158.0000,86.4714255045695,3,9
2400376,27,12,1-27-2024-012-03,3,1,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-11.3000,9997.0000,997.0000,9997.0000,11.8514312322575,3,9
2400377,27,13,1-27-2024-013-06,6,1,1,3,2nd Prior Event,1,10779,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,61.805879129382,3,9
2400385,15,11,1-15-2024-011-04,4,1,1,1,Record 1,1,4823,0,1,0.0000,1,250.0000,-14.0000,260.0000,8.0000,170.0000,55.2798962387699,1,9
2400388,15,14,1-15-2024-014-07,7,1,1,1,"Record 1, Most Recent",1,14015,0,1,0.0000,1,9997.0000,-28.0000,300.0000,1.0000,88.0000,314.881929096078,1,9
2403159,15,124,1-15-2024-124-09,9,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,92.0517828779891,1,9
2402889,26,81,1-26-2024-081-04,4,2,1,1,Most Recent Event,95,16837,0,97,9997.0000,1,9997.0000,11.3000,99.0000,997.0000,9997.0000,1252.65413238455,10,9
2403748,15,148,1-15-2024-148-08,8,1,1,1,Event Record 1,1,1885,0,1,9997.0000,1,245.0000,25.0000,245.0000,-2.0000,197.5000,24.1312824272688,1,9
2402961,81,63,1-81-2024-063-02,2,2,1,2,EVENT 2,3,2753,1,1,0.0000,1,300.0000,0.0000,50.0000,-14.0000,300.0000,19.0849903848337,8,9
2403202,17,99,1-17-2024-099-03,3,1,1,1,Impact Event Record 1,1,1409,0,1,9997.0000,1,110.0000,-23.0000,127.5000,12.0000,87.5000,94.2594617769172,4,9
2402892,26,84,1-26-2024-084-07,7,2,1,3,2nd Prior Event,95,11261,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,3973.65605256827,10,9
2402823,30,97,1-30-2024-097-03,3,2,1,7,Frontal/Rear/Side Crash,1,5968,0,97,0.0075,7,9997.0000,-18.5000,146.0000,997.0000,9997.0000,163.896934321295,10,9
2402823,30,97,1-30-2024-097-03,3,2,1,4,Side Crash,95,999997,7,97,0.9020,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,163.896934321295,10,9
2402265,73,67,1-73-2024-067-03,3,1,1,1,Record 1,1,6102,0,1,0.0000,1,290.0000,-20.0000,290.0000,13.0000,110.0000,23.5881329232141,3,9
2403392,26,99,1-26-2024-099-06,6,2,1,1,Record 1,1,13715,0,1,9997.0000,1,9997.0000,-6.0000,120.0000,13.0000,77.5000,1095.96937893317,10,9
2400165,18,6,1-18-2024-006-03,3,1,1,3,2nd Prior Event,1,2610,0,97,0.0200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.1587237763253,6,9
2400165,18,6,1-18-2024-006-03,3,1,1,6,5th Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.1587237763253,6,9
2400299,18,11,1-18-2024-011-04,4,1,1,1,Side Crash Record 1,1,5542,0,1,9997.0000,1,9997.0000,0.0000,35.0000,10.0000,75.0000,83.4959792301343,6,9
2406130,77,200,1-77-2024-200-05,5,1,1,2,1st Prior Event,1,14197,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,90.6570748528622,9,9
2406130,77,200,1-77-2024-200-05,5,2,1,3,2nd Prior Event,97,3134,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,90.6570748528622,9,9
2406121,81,160,1-81-2024-160-02,2,2,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,46.0552869114928,8,9
2406120,62,182,1-62-2024-182-03,3,1,1,1,EVENT 1,1,5773,0,1,0.0000,1,122.5000,-5.0000,300.0000,-25.0000,122.5000,1379.57484418993,7,9
2406140,19,92,1-19-2024-092-04,4,1,1,1,Event Record 1,1,9286,0,1,9997.0000,1,9997.0000,-8.0000,300.0000,-18.0000,100.0000,263.790946458572,9,9
2406160,30,208,1-30-2024-208-04,4,3,1,1,First Record,3,6658,0,1,0.0000,1,9997.0000,-23.4500,117.5000,997.0000,9997.0000,1586.72027088641,10,9
2406153,69,158,1-69-2024-158-05,5,1,1,2,1st Prior Event,97,2016,0,1,9995.0000,1,9997.0000,8.0000,44.0000,0.0000,0.0000,7.30201599951961,8,9
2406154,69,159,1-69-2024-159-04,4,1,1,1,Most Recent Event,95,4068,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,208.229237945387,8,9
2406154,69,159,1-69-2024-159-04,4,1,1,4,3rd Prior Event,97,4052,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,208.229237945387,8,9
2406173,25,172,1-25-2024-172-03,3,2,1,1,Most Recent Event,95,22778,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,420.611872511558,2,9
2406173,25,172,1-25-2024-172-03,3,2,1,4,3rd Prior Event,97,20229,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,420.611872511558,2,9
2406168,60,106,1-60-2024-106-04,4,2,1,1,Most Recent Event - Non-Deployment,1,1958,0,1,9995.0000,1,9997.0000,-14.0000,96.0000,5.0000,124.0000,858.524591319073,8,9
2406170,24,170,1-24-2024-170-05,5,2,1,1,"Record 1, Most Recent",1,44421,0,1,9997.0000,1,295.0000,-32.0000,50.0000,-28.0000,275.0000,24.2721053029394,1,9
2406175,16,130,1-16-2024-130-02,2,1,1,1,Event Record 1,1,21344,0,1,9997.0000,1,9997.0000,-51.5200,108.0000,-6.4400,68.0000,56.791932701426,5,9
2406175,16,130,1-16-2024-130-02,2,2,1,1,EVENT 1,1,3150,0,1,2.7000,0,92.5000,-47.0000,92.5000,4.0000,85.0000,56.791932701426,5,9
2406196,27,190,1-27-2024-190-04,4,2,1,1,Rollover,1,4705,0,97,0.0285,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,148.721534412378,3,9
2406195,27,189,1-27-2024-189-03,3,1,1,1,Event Record 1,2,880,0,1,0.0000,1,9997.0000,-19.0000,87.5000,-28.0000,100.0000,32.3914110115022,3,9
2406206,22,187,1-22-2024-187-10,10,1,1,1,Event 1,1,453,0,97,9997.0000,1,50.0000,-3.2200,50.0000,1.6100,50.0000,263.638993066393,12,9
2406217,18,153,1-18-2024-153-03,3,2,1,2,1st Prior Event,1,95,0,97,0.0070,7,9997.0000,-29.4000,247.5000,-30.5000,137.0000,90.4428231986945,6,9
2406213,66,121,1-66-2024-121-NM2,22,1,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-5.7000,9997.0000,997.0000,9997.0000,110.074249285118,6,9
2401360,48,47,1-48-2024-047-05,5,1,1,1,Deployment,1,19135,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,80.9035530796695,12,9
2401260,17,41,1-17-2024-041-07,7,1,1,1,Most Recent Event,1,10354,0,1,0.0000,1,9997.0000,-10.0000,160.0000,-5.0000,92.0000,243.718011272748,4,9
2405439,82,158,1-82-2024-158-05,5,1,1,2,Event Record 2,3,11391,1,2,2.1000,1,170.0000,-16.0000,170.0000,6.0000,102.5000,23.9814262485552,1,9
2403567,18,97,1-18-2024-097-07,7,1,1,1,Event Record 1,1,9775,0,1,9997.0000,1,9997.0000,-14.4900,166.0000,-3.2200,148.0000,1159.74164093818,6,9
2402087,25,48,1-25-2024-048-03,3,1,1,1,Event Record 1,1,3099,0,1,0.0000,1,9997.0000,-38.0000,285.0000,0.0000,0.0000,139.912654997625,2,9
2401340,59,44,1-59-2024-044-08,8,2,1,2,Event Record 2,97,28599,0,1,9997.0000,1,9997.0000,0.0000,102.5000,-1.0000,245.0000,88.9173994035588,6,9
2400699,16,22,1-16-2024-022-02,2,2,1,2,Event Record 2,99,7568,0,1,9997.0000,1,9997.0000,3.0000,300.0000,2.0000,265.0000,18.740072057542,5,9
2404543,10,85,1-10-2024-085-03,3,2,1,1,First Record,2,3727,0,1,0.0000,1,9997.0000,34.3100,127.5000,997.0000,9997.0000,106.552789200513,4,9
2403653,59,113,1-59-2024-113-07,7,2,1,1,Deployment,1,12796,1,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,956.812136728296,6,9
2401738,33,28,1-33-2024-028-04,4,2,1,1,First Record,1,20217,0,1,9997.0000,1,9997.0000,-24.0000,120.0000,997.0000,9997.0000,61.5448384435777,12,9
2402079,11,52,1-11-2024-052-03,3,2,1,3,Record 3,2,11295,0,2,0.8400,1,9997.0000,-3.0000,117.5000,11.0000,107.5000,212.616287924737,8,9
2403599,60,43,1-60-2024-043-02,2,2,1,1,Event Record 1,1,6071,0,1,9997.0000,1,77.5000,-24.0000,77.5000,-6.0000,65.0000,98.7373875661215,8,9
2403244,22,95,1-22-2024-095-06,6,2,1,3,2nd Prior Event,1,12750,0,97,9997.0000,1,9997.0000,38.9000,139.0000,997.0000,9997.0000,88.2065738868729,12,9
2401555,16,45,1-16-2024-045-03,3,1,1,1,Event Record 1,1,2021,0,1,0.0000,1,9997.0000,-23.0000,140.0000,7.0000,87.5000,256.821744116867,5,9
2400914,27,30,1-27-2024-030-04,4,1,1,2,Record 2,97,2959,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,23.5163223733446,3,9
2400914,27,30,1-27-2024-030-04,4,1,1,5,Record 5,97,2003,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,23.5163223733446,3,9
2403284,59,105,1-59-2024-105-04,4,2,1,1,Non-Deployment,1,41694,1,97,0.3000,7,9997.0000,-0.8533,50.0000,997.0000,9997.0000,177.015010442225,6,9
2404409,48,144,1-48-2024-144-07,7,2,1,2,Second Record,1,19990,1,1,0.0000,1,105.0000,35.0000,9997.0000,997.0000,9997.0000,320.637738411807,12,9
2402952,30,102,1-30-2024-102-NM1,21,1,1,2,Event Record 2,97,14526,0,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,73.645145385009,10,9
2406341,24,177,1-24-2024-177-03,3,2,1,3,2nd Prior Event,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,84.1556182704533,1,9
2406138,67,56,1-67-2024-056-04,4,1,1,1,Event Record #1,1,3183,0,1,9997.0000,1,122.0000,-6.0000,122.0000,1.0000,122.0000,332.534159645776,7,9
2400132,27,5,1-27-2024-005-04,4,1,1,2,1st Prior Event,97,641,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,116.835121519361,3,9
2400139,29,2,1-29-2024-002-03,3,2,1,1,Event Record 1,1,4079,0,1,9997.0000,1,70.0000,-1.0000,97.5000,-18.0000,70.0000,526.965913964518,2,9
2400148,79,6,1-79-2024-006-09,9,1,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,10.7000,117.0000,997.0000,9997.0000,134.548153434236,8,9
2400151,81,6,1-81-2024-006-03,3,2,1,1,Event Record #1,1,2186,0,1,9997.0000,1,84.0000,-18.0000,110.0000,12.0000,80.0000,368.540152823667,8,9
2400155,77,5,1-77-2024-005-04,4,1,1,2,1st Prior Event,95,999997,7,97,9997.0000,1,9997.0000,-6.6000,9997.0000,997.0000,9997.0000,1319.74978076648,9,9
2400158,73,6,1-73-2024-006-06,6,1,1,3,2nd Prior Event,95,14825,0,1,9995.0000,1,9997.0000,-36.0000,298.0000,-19.0000,272.0000,61.3505113045855,3,9
