CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
2402207,60,24,1-60-2024-024-06,6,3,RF,115,N5000,P225/55R18,18EK9LBML3523,8,0,1,255.395501854437,8,9
2405922,69,150,1-69-2024-150-01,1,1,LR,115,Roadian AT Pro,LT275/65R18,8EEB,4,0,2,9.82023560759747,8,9
2402293,18,74,1-18-2024-074-09,9,1,LR,115,ROADIAN 542,P245/70R17,8EMS BEHR4312,7,0,1,1826.71775201781,6,9
2403884,69,85,1-69-2024-085-04,4,1,LF,115,Roadian,LT285/65R18,8E5W MBAR5121,6,0,2,89.8384928002341,8,9
2401369,19,23,1-19-2024-023-07,7,1,RF,115,Roadian CT8HL,P195/75R16,####,9,1,1,441.36432951908,9,9
2401369,19,23,1-19-2024-023-07,7,1,LR,115,Roadian CT8HL,P195/75R16,8EYd,9,0,1,441.36432951908,9,9
2403722,28,114,1-28-2024-114-07,7,1,LR,115,NPriz AH8,P225/55R17,8EUP AAER1422,4,0,1,44.330330715033,3,9
2403722,28,114,1-28-2024-114-07,7,1,RF,115,NPriz AH8,P225/55R17,8EUP AAER1422,4,0,1,44.330330715033,3,9
2403722,28,114,1-28-2024-114-07,7,1,RR,115,NPriz AH8,P225/55R17,8EUP AAER1422,4,0,1,44.330330715033,3,9
2401223,54,32,1-54-2024-032-02,2,3,RF,115,N Fera RU5,P225/55R20,8E0M BEEL2718,3,0,1,135.524498741715,9,9
2402703,30,93,1-30-2024-093-02,2,2,LF,115,Npriz,P205/60R16,UAXH,9,0,1,23.3913815537653,10,9
2406000,81,157,1-81-2024-157-09,9,1,RF,115,NFERA AU7,P245/45R20,UA1E HMEL3023,6,1,1,4875.21511446398,8,9
2404756,15,183,1-15-2024-183-04,4,2,LR,115,roadian htx2,P255/60R20,18EBcAFKf1623,99,0,1,58.4198767720656,1,9
2404756,15,183,1-15-2024-183-04,4,2,RR,115,roadian htx2,P255/60R20,18EBcAFKf1623,99,0,1,58.4198767720656,1,9
2401169,27,37,1-27-2024-037-04,4,2,RF,115,WINGUARD WINSPIKE 3,P225/65R17,18EHTLJBF2522,8,0,1,118.467609431067,3,9
2406155,69,160,1-69-2024-160-02,2,1,LF,115,Rodian HTX RH5,P275/55R20,8E97 BFHL2400,5,0,1,7.30201599951961,8,9
2404898,59,142,1-59-2024-142-03,3,2,LF,115,Npriz ah8,P205/55R16,UA8X AALL0823,4,0,1,36.1342171260839,6,9
2403722,28,114,1-28-2024-114-07,7,1,LF,115,NPriz AH8,P225/55R17,9999999999999,4,0,1,44.330330715033,3,9
2403711,60,46,1-60-2024-046-03,3,1,LF,115,Npriz AH8,P205/55R17,UA1J EECL5122,4,0,1,112.083995755137,8,9
2405371,31,114,1-31-2024-114-09,9,2,LF,115,Roadian HTX2,P255/65R18,18EH2AFEL3323,7,0,1,161.39423315543,6,9
2403605,16,102,1-16-2024-102-03,3,1,LF,115,NFERA AU7,P205/55R17,1UA1JFFKD2922,10,0,1,346.592119950096,5,9
2405689,12,109,1-12-2024-109-06,6,1,LF,115,N5000 Plus,P225/45R17,8EH8 LALL3819,4,0,1,257.996460650317,9,9
2404756,15,183,1-15-2024-183-04,4,2,LF,115,roadian htx2,P255/60R20,18EBcAFKf1623,99,0,1,58.4198767720656,1,9
2404756,15,183,1-15-2024-183-04,4,2,RF,115,roadian htx2,P255/60R20,18EBcAFKf1623,99,0,1,58.4198767720656,1,9
2400651,22,17,1-22-2024-017-04,4,1,LR,115,N5000 platinum,P235/55R19,18EL3BFBR1923,9,0,1,53.2870024901003,12,9
2400651,22,17,1-22-2024-017-04,4,1,RR,115,N5000 platinum,P235/55R19,18EL3BFBL2023,9,0,1,53.2870024901003,12,9
2402964,77,100,1-77-2024-100-03,3,1,LF,115,NPRIZ AH8,P205/70R16,8EPT LALR1922,5,0,1,209.980439460019,9,9
2402964,77,100,1-77-2024-100-03,3,1,LR,115,NPRIZ AH8,P205/70R16,8EPT LALL1922,6,0,1,209.980439460019,9,9
2402964,77,100,1-77-2024-100-03,3,1,RR,115,NPRIZ AH8,P205/70R16,8EPT LALL1922,6,0,1,209.980439460019,9,9
2402964,77,100,1-77-2024-100-03,3,1,RF,115,NPRIZ AH8,P205/70R16,8EPT LALL1922,6,0,1,209.980439460019,9,9
2405188,69,125,1-69-2024-125-04,4,2,LF,115,N PRIZ,P205/55R17,UA1J FMFL0623,5,0,1,308.98971131769,8,9
2400937,73,29,1-73-2024-029-07,7,1,LF,115,WINGGUARD WIN SPIKE 3,P205/65R16,1UAHE,6,0,1,76.9392533066881,3,9
2406347,32,163,1-32-2024-163-NM1,21,1,LF,115,N-Priz AH 5,P215/50R17,18E4MBALL4223,7,0,1,47.5537279263516,7,9
2400410,21,9,1-21-2024-009-08,8,1,LR,115,Npriz AH5,P195/65R15,8E8T,8,0,1,70.3079544036467,11,9
2403012,82,75,1-82-2024-075-02,2,1,RF,17,Dueler H/T,P265/50R22,1W2VVDHT11123,8,1,1,23.9814262485552,1,9
2403012,82,75,1-82-2024-075-02,2,1,LR,17,Dueler H/T,P265/50R22,1W2VVDHT11222,10,0,1,23.9814262485552,1,9
2403012,82,75,1-82-2024-075-02,2,1,LF,17,Dueler H/T,P265/50R22,9999999999999,9,1,1,23.9814262485552,1,9
2400258,29,5,1-29-2024-005-04,4,1,LF,103,Cross Climate,P235/45R18,1B9El0C1X1623,7,0,1,701.385085277064,2,9
2400258,29,5,1-29-2024-005-04,4,1,RF,103,Cross Climate,P235/45R18,1B9El0c1X,7,0,1,701.385085277064,2,9
2400258,29,5,1-29-2024-005-04,4,1,RR,103,Cross Climate,P235/45R18,1B9El0c1X,7,0,1,701.385085277064,2,9
2401340,59,44,1-59-2024-044-08,8,2,RF,83,Edge touring,P205/55R16,1PL0FKA9R3223,4,0,1,88.9173994035588,6,9
2401005,20,27,1-20-2024-027-06,6,2,RF,103,ENERGY SAVER A/S,P205/60R16,1B37R04MX,4,0,1,95.8020270388408,11,9
2405617,21,137,1-21-2024-137-05,5,1,LR,17,Turanza,P195/65R15,RBAE TUW 4520,99,0,1,31.6080006612922,11,9
2400613,28,15,1-28-2024-015-04,4,1,LF,206,FIT ICE,P185/55R15,1BCAX1PL12822,2,0,1,64.9819660427781,3,9
2400613,28,15,1-28-2024-015-04,4,1,LR,206,FIT ICE,P185/55R15,1BCAX1PL12822,3,0,1,64.9819660427781,3,9
2400613,28,15,1-28-2024-015-04,4,1,RR,206,FIT ICE,P185/55R15,1BCAX1PL1,4,0,1,64.9819660427781,3,9
2400613,28,15,1-28-2024-015-04,4,1,RF,206,FIT ICE,P185/55R15,1BCAX1PL1,4,0,1,64.9819660427781,3,9
2400699,16,22,1-16-2024-022-02,2,2,LF,17,Dueler H/T 684II,P275/60R20,EJNU DFN 2621,5,0,1,18.740072057542,5,9
2400699,16,22,1-16-2024-022-02,2,2,RF,17,Dueler H/T 684II,P275/60R20,EJNU DFN 2721,5,0,1,18.740072057542,5,9
2400699,16,22,1-16-2024-022-02,2,2,RR,17,Dueler H/T 684II,P275/60R20,EJNU DFN 3021,5,0,1,18.740072057542,5,9
2400699,16,22,1-16-2024-022-02,2,2,LR,17,Dueler H/T 684II,P275/60R20,EJNU DFN 2621,5,0,1,18.740072057542,5,9
2404543,10,85,1-10-2024-085-03,3,2,LR,17,Dueler H/T,P255/65R17,9B22 DHT 0221,7,0,1,106.552789200513,4,9
2404543,10,85,1-10-2024-085-03,3,2,RR,17,Dueler H/T,P255/65R17,9B22 DHT 0221,7,1,1,106.552789200513,4,9
2404543,10,85,1-10-2024-085-03,3,2,RF,17,Dueler H/T,P255/65R17,9B22 DHT 0321,7,0,1,106.552789200513,4,9
2403653,59,113,1-59-2024-113-07,7,1,RF,83,Edge touring,P235/45R19,1PLE6JAAK5023,4,0,1,956.812136728296,6,9
2406358,21,159,1-21-2024-159-06,6,1,RF,103,DEFENDER T+H,P195/65R15,1APTA0N4X2022,9,1,1,6493.58221985842,11,9
2406358,21,159,1-21-2024-159-06,6,1,RR,103,DEFENDER T+H,P195/65R15,1APTA0N4X2022,10,0,1,6493.58221985842,11,9
2406358,21,159,1-21-2024-159-06,6,1,LR,103,DEFENDER T+H,P195/65R15,1APTA0N4X2022,10,0,1,6493.58221985842,11,9
2406358,21,159,1-21-2024-159-06,6,1,LF,103,DEFENDER T+H,P195/65R15,1APTA0N4X2022,9,0,1,6493.58221985842,11,9
2404151,81,102,1-81-2024-102-02,2,3,LR,103,Primacy A/S,P255/50R20,1APYL00EX3623,7,0,1,26.6902214863668,8,9
2401593,66,34,1-66-2024-034-03,3,3,LF,115,rodian gtx,P225/55R19,1UAU9,6,0,1,79.4686416678806,6,9
2404435,17,142,1-17-2024-142-03,3,1,LF,115,Npriz,P215/55R17,UA8V,6,0,1,60.9311505045675,4,9
2403957,57,99,1-57-2024-099-03,3,2,RF,115,Classe premiere,P205/55R16,UA8K FMAI1418,4,0,1,81.2040485683393,1,9
2403851,62,108,1-62-2024-108-03,3,1,LF,115,Roadiant GTX,P255/45R20,1UAFDEMDL3922,3,0,1,533.882324409124,7,9
2403508,82,88,1-82-2024-088-07,7,1,LF,115,N5000,P235/45R18,18EVLLBAR1722,3,0,1,1072.05307048859,1,9
2403242,27,104,1-27-2024-104-03,3,2,LR,115,ROADIAN GTX,P235/65R17,1UA9Y,4,0,1,20.240433004051,3,9
2403242,27,104,1-27-2024-104-03,3,2,RR,115,ROADIAN GTX,P235/65R17,1UA9Y,4,0,1,20.240433004051,3,9
2406036,48,194,1-48-2024-194-02,2,4,RR,115,Npriz AH5,P215/55R17,18E8VAAFL1423,6,1,1,74.210049573419,12,9
2406036,48,194,1-48-2024-194-02,2,4,RF,115,Npriz AH5,P215/55R17,18E8VAAFL1423,5,0,1,74.210049573419,12,9
2405858,22,177,1-22-2024-177-09,9,2,LF,115,ROADIAN ATX,P245/75R16,18EXXBADR0923,6,0,1,137.263300510642,12,9
2400568,73,16,1-73-2024-016-06,6,2,RF,115,WINGUARD ICE PLUS,P235/40R18,8ELL BHBL2221,8,0,1,37.0946854309253,3,9
2400568,73,16,1-73-2024-016-06,6,2,RR,115,WINGUARD ICE PLUS,P235/40R18,8ELL BHBL2221,6,0,1,37.0946854309253,3,9
2400568,73,16,1-73-2024-016-06,6,2,LR,115,WINGUARD ICE PLUS,P235/40R18,8ELL BHBL2221,5,0,1,37.0946854309253,3,9
2400712,73,21,1-73-2024-021-04,4,1,RF,115,ROADIAN GTX,P255/45R20,1UAFDHAB11722,5,0,1,75.7755830449397,3,9
2402913,59,90,1-59-2024-090-09,9,1,LF,115,Npriz ah8,P225/50R18,8ED1 AHCL4419,2,0,1,296.857246688508,6,9
2403334,69,69,1-69-2024-069-02,2,1,LR,115,N-Priz AH5,P205/55R16,UA8X EMBL2321,5,0,1,7.30201599951961,8,9
2402830,69,53,1-69-2024-053-05,5,1,RF,17,Dueler,P235/65R17,V62Y HP2,2,1,1,11.5280816433101,8,9
2402830,69,53,1-69-2024-053-05,5,1,RR,17,Dueler,P235/65R17,V62Y HP2,2,0,1,11.5280816433101,8,9
2402089,16,58,1-16-2024-058-02,2,2,LF,103,Pilot Sport 4 SUV,P225/65R17,H131 0BJX1622,5,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,2,RF,103,Pilot Sport 4 SUV,P225/65R17,H131 0BJX1622,5,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,2,RR,103,Pilot Sport 4 SUV,P225/65R17,H131 0BJX1622,4,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,2,LR,103,Pilot Sport 4 SUV,P225/65R17,H131 0BJX1522,5,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,1,LF,203,MS932 Sport,P235/50R18,00BRNRB1A2722,5,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,1,RR,203,MS932 Sport,P235/50R18,00BRNRB1A2821,8,0,1,17.113025437318,5,9
2402089,16,58,1-16-2024-058-02,2,1,RF,203,MS932 Sport,P235/50R18,00BRNRB1A2822,5,0,1,17.113025437318,5,9
2405392,59,159,1-59-2024-159-04,4,2,LF,103,Primacy mxm4,P225/45R17,1B98AW8FX1423,5,0,1,344.412592154187,6,9
2405392,59,159,1-59-2024-159-04,4,2,LR,103,Primacy mxm4,P225/45R17,1B98AW8FX1423,5,0,1,344.412592154187,6,9
2405392,59,159,1-59-2024-159-04,4,2,RR,103,Primacy mxm4,P225/45R17,1B98AW8FX1423,6,1,1,344.412592154187,6,9
2405392,59,159,1-59-2024-159-04,4,2,RF,103,Primacy mxm4,P225/45R17,1B98AW8FX1423,6,0,1,344.412592154187,6,9
2403892,60,51,1-60-2024-051-06,6,1,LF,103,Corsa highway terrain plus,P285/45R22,15K6TLH6C0724,8,0,1,282.327493299711,8,9
2403892,60,51,1-60-2024-051-06,6,1,LR,103,Corsa highway terrain plus,P285/45R22,15K6TLH6C0724,7,0,1,282.327493299711,8,9
2403892,60,51,1-60-2024-051-06,6,1,RR,103,Corsa highway terrain plus,P285/45R22,15K6TLH6C0724,8,0,1,282.327493299711,8,9
2402046,10,26,1-10-2024-026-03,3,1,LR,103,PRIMACY A/S,P215/50R17,0C38 064X3623,9,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,1,RR,103,PRIMACY A/S,P215/50R17,0C38 064X3723,7,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,1,RF,103,PRIMACY A/S,P215/50R17,0C38 064X3723,6,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,2,LF,17,ECOPIA H/L 422 PLUS,P235/65R18,V61M ECT 4420,4,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,2,RF,17,ECOPIA H/L 422 PLUS,P235/65R18,V6LM ECT 4420,4,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,2,RR,17,ECOPIA H/L 422 PLUS,P235/65R18,V6LM ECT 4420,4,0,1,200.267688383572,4,9
2402046,10,26,1-10-2024-026-03,3,2,LR,17,ECOPIA H/L 422 PLUS,P235/65R18,V61M ECT 4420,5,1,1,200.267688383572,4,9
2401379,73,46,1-73-2024-046-04,4,1,LF,17,ECOPIA H/L422 PLUS,P255/45R20,ELA9 CDJ 3421,2,0,1,38.9268584589882,3,9
2401379,73,46,1-73-2024-046-04,4,1,RF,17,ECOPIA H/L422 PLUS,P255/45R20,ELA9,2,0,1,38.9268584589882,3,9
2401379,73,46,1-73-2024-046-04,4,1,LR,17,ECOPIA H/L422 PLUS,P255/45R20,ELA9 CDJ 3521,1,0,1,38.9268584589882,3,9
2401379,73,46,1-73-2024-046-04,4,1,RR,17,ECOPIA H/L422 PLUS,P255/45R20,ELA9 CDj 3521,0,0,1,38.9268584589882,3,9
2403663,77,123,1-77-2024-123-02,2,1,LF,103,PRIMACY A/S,P225/65R17,9999999999999,4,1,1,83.1566199866033,9,9
2401599,52,23,1-52-2024-023-03,3,1,RR,77,Roadtour 455,P245/45R18,R78u h3U 3921,7,0,1,18.6968585475994,12,9
2401599,52,23,1-52-2024-023-03,3,1,LR,77,RoadTour 455,P245/45R18,R78u H3u 3521,7,0,1,18.6968585475994,12,9
2401599,52,23,1-52-2024-023-03,3,1,LF,77,RoadTour 455,P245/45R18,R78u H3u 3521,3,0,1,18.6968585475994,12,9
2405429,30,186,1-30-2024-186-02,2,2,LF,103,Pilot Sport ALL SEASON 4,P245/40R19,03L1c022x3823,8,0,1,46.6751587571809,10,9
2405429,30,186,1-30-2024-186-02,2,2,RF,103,Pilot Sport ALL SEASON 4,P245/40R19,03L1c022x3823,7,0,1,46.6751587571809,10,9
2405429,30,186,1-30-2024-186-02,2,2,LR,103,Pilot Sport ALL SEASON 4,P275/35R19,03L1d01Ax2624,8,0,1,46.6751587571809,10,9
2405429,30,186,1-30-2024-186-02,2,2,RR,103,Pilot Sport ALL SEASON 4,P275/35R19,03L1d01Ax2624,7,0,1,46.6751587571809,10,9
2402248,22,66,1-22-2024-066-06,6,2,LR,103,Defender,P235/60R18,1B9XF0A4X4523,6,0,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,RR,103,Defender,P235/60R18,1B9XF0A4X3923,6,0,1,25.2675524846257,12,9
2402248,22,66,1-22-2024-066-06,6,2,RF,103,Defender,P235/60R18,1B9XF0A4X4523,6,0,1,25.2675524846257,12,9
2402457,20,70,1-20-2024-070-06,6,1,RF,103,PRIMACY mxm4,P215/45R17,BN90 00BX4521,6,0,1,230.868654194168,11,9
2402457,20,70,1-20-2024-070-06,6,1,LR,103,PRIMACY mxm4,P215/45R17,BN90 00BX4521,6,0,1,230.868654194168,11,9
2402457,20,70,1-20-2024-070-06,6,1,RR,103,PRIMACY mxm4,P215/45R17,BN90 00BX4521,6,0,1,230.868654194168,11,9
2403691,19,46,1-19-2024-046-01,1,1,RR,103,Unknown,P215/60R16,9999999999999,1,1,1,60.355934082264,9,9
2405683,19,82,1-19-2024-082-04,4,1,LR,17,Alenza Sport A/S,P235/55R20,1W28AALA11623,5,0,1,268.390724600306,9,9
2405683,19,82,1-19-2024-082-04,4,1,RR,17,Alenza Sport A/S,P235/55R20,1W28AALA11723,5,0,1,268.390724600306,9,9
2401135,82,28,1-82-2024-028-04,4,1,RF,103,Defender LTX M/S,LT275/65R18,1B3B9008X5021,8,0,2,204.821008822142,1,9
2401135,82,28,1-82-2024-028-04,4,1,LR,103,Defender LTX M/S,LT275/65R18,1B3B9008X5021,99,0,2,204.821008822142,1,9
2401135,82,28,1-82-2024-028-04,4,1,RR,103,Defender LTX M/S,LT275/65R18,1B3B9008X5021,99,1,2,204.821008822142,1,9
2401135,82,28,1-82-2024-028-04,4,2,LF,103,All Season,P215/55R16,1APVm06Nx,6,1,1,204.821008822142,1,9
2401135,82,28,1-82-2024-028-04,4,2,RF,103,All Season,P215/55R16,1APVm06Nx,6,1,1,204.821008822142,1,9
2405311,17,174,1-17-2024-174-03,3,1,LR,103,PREMIER LTX,P235/65R18,B9MB 020X4921,1,0,1,84.2827710128695,4,9
2405311,17,174,1-17-2024-174-03,3,1,RR,103,PREMIER LTX,P235/65R18,B9MB 020X4921,1,0,1,84.2827710128695,4,9
2405311,17,174,1-17-2024-174-03,3,1,RF,103,PREMIER LTX,P235/65R18,B9MB 020X4921,1,0,1,84.2827710128695,4,9
2404564,57,132,1-57-2024-132-03,3,2,LF,17,Ecopia H/L,P235/65R18,EJVk 6CMh3521,7,0,1,55.5655067776891,1,9
2404564,57,132,1-57-2024-132-03,3,2,RF,17,Ecopia H/L,P235/65R18,EJVk 6CMh3521,7,0,1,55.5655067776891,1,9
2404564,57,132,1-57-2024-132-03,3,2,LR,17,Ecopia H/L,P235/65R18,EJVk 6CMh3521,6,0,1,55.5655067776891,1,9
2404564,57,132,1-57-2024-132-03,3,2,RR,17,Ecopia H/L,P235/65R18,EJVk 6CMh3521,7,0,1,55.5655067776891,1,9
2403923,29,48,1-29-2024-048-09,9,2,RR,103,ENERGY SAVER,P225/50R17,B30A 08EX0918,5,0,1,1082.81421569869,2,9
2405251,17,172,1-17-2024-172-07,7,1,LR,103,ENERGY SAVER A/S,P235/55R17,M3JJ 0J0X2716,2,0,1,377.569473228924,4,9
2405251,17,172,1-17-2024-172-07,7,1,LF,103,ENERGY SAVER A/S,P235/55R17,M3JJ 0J0X2716,1,1,1,377.569473228924,4,9
2404956,14,93,1-14-2024-093-02,2,1,LR,103,LTX M/S2,P235/75R17,1M3CW02AX5021,5,0,1,73.7387227230028,8,9
2404956,14,93,1-14-2024-093-02,2,1,RR,103,LTX M/S2,P235/75R17,M3CW 02AX4420,1,0,1,73.7387227230028,8,9
2400425,81,13,1-81-2024-013-08,8,1,LR,83,Edge a/s,P205/55R16,M60F UUHR2421,4,0,1,473.74855910244,8,9
2405443,17,179,1-17-2024-179-03,3,2,LR,103,CROSS CLIMATE2,P225/65R17,03L3T0F5X4623,6,0,1,82.6986545849291,4,9
2405443,17,179,1-17-2024-179-03,3,2,RR,103,CROSS CLIMATE2,P225/65R17,03L3T0F5X,6,0,1,82.6986545849291,4,9
2403700,69,80,1-69-2024-080-01,1,2,RF,57,Wildpeak,P275/55R20,9999999999999,4,1,1,12.402162466744,8,9
2404055,23,42,1-23-2024-042-05,5,2,LR,206,G FIT AS,P225/60R17,BJCF 1JL,6,0,1,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,2,RR,206,G FIT AS,P225/60R17,BJCF 1JL,6,0,1,106.980373929413,5,9
2404055,23,42,1-23-2024-042-05,5,2,RF,206,G FIT AS,P225/60R17,BJCF 1JL,6,0,1,106.980373929413,5,9
2400317,59,14,1-59-2024-014-04,4,2,RF,57,Wildpeaka/t,P275/55R20,R8KK,3,0,1,133.446453331706,6,9
2400317,59,14,1-59-2024-014-04,4,2,RR,57,Wildpeaka/t,P275/55R20,R8KK,3,0,1,133.446453331706,6,9
2402232,52,33,1-52-2024-033-06,6,2,RF,17,Ecopia H/L 422 Plus,P235/50R18,7X1P EC1 0919,7,0,1,46.2010897527895,12,9
2402232,52,33,1-52-2024-033-06,6,2,RR,17,Ecopia H/L 422 Plus,P235/50R18,7X1P EC1 0919,6,0,1,46.2010897527895,12,9
2402232,52,33,1-52-2024-033-06,6,2,LF,17,Ecopia H/L 422 Plus,P235/50R18,7X1P EC1 0919,7,0,1,46.2010897527895,12,9
2402232,52,33,1-52-2024-033-06,6,2,LR,17,Ecopia H/L 422 Plus,P235/50R18,7X1P EC1 0919,6,0,1,46.2010897527895,12,9
2402183,30,75,1-30-2024-075-06,6,2,RR,103,Performer,P205/65R16,B3EV 01PX0620,8,0,1,771.048231142881,10,9
2404396,10,81,1-10-2024-081-03,3,3,LF,103,PRIMACY TOUR A/S,P235/55R20,B9AJ 016X5120,6,0,1,150.759541912822,4,9
2404396,10,81,1-10-2024-081-03,3,3,RF,103,PRIMACY TOUR A/S,P235/55R20,B9AJ 016X5120,6,0,1,150.759541912822,4,9
2404396,10,81,1-10-2024-081-03,3,3,LR,103,PRIMACY TOUR A/S,P235/55R20,B9AJ 016X5120,6,0,1,150.759541912822,4,9
2404396,10,81,1-10-2024-081-03,3,3,RR,103,PRIMACY TOUR A/S,P235/55R20,B9AJ 016X5120,6,0,1,150.759541912822,4,9
2402375,20,68,1-20-2024-068-03,3,1,RF,103,XTOUR A/S,P185/65R15,1APNX0CAX2022,7,0,1,46.8545499360671,11,9
2402375,20,68,1-20-2024-068-03,3,1,RR,103,XTOUR A/S,P185/65R15,1APNX0CAX3822,6,0,1,46.8545499360671,11,9
2402375,20,68,1-20-2024-068-03,3,1,LR,103,XTOUR A/S,P185/65R15,1APNX0CAX2022,7,0,1,46.8545499360671,11,9
2405870,81,152,1-81-2024-152-NM1,21,1,LF,103,Primacy MXM4,P235/45R18,B9EL 086X,2,0,1,20.2135532866767,8,9
2400141,57,4,1-57-2024-004-04,4,2,LR,167,Celsius,P225/60R18,CXHD 56HW0320,6,0,1,60.4357356083445,1,9
2400141,57,4,1-57-2024-004-04,4,2,RR,167,Celsius,P225/60R18,CXHD 56HW0320,6,0,1,60.4357356083445,1,9
2400141,57,4,1-57-2024-004-04,4,2,RF,167,Celsius,P225/60R18,CXHD 56HW0320,5,0,1,60.4357356083445,1,9
2400141,57,4,1-57-2024-004-04,4,2,LF,167,Celsius,P225/60R18,CXHD 6HW 0320,6,0,1,60.4357356083445,1,9
2403862,54,94,1-54-2024-094-08,8,2,LR,167,ECLIPSE,P215/60R16,N3F1,7,0,1,219.476834805587,9,9
2403739,79,79,1-79-2024-079-10,10,1,LF,167,open country,P245/75R16,CX8Y 2C6 2718,3,0,1,174.035213758045,8,9
2403739,79,79,1-79-2024-079-10,10,1,RF,167,open country,P245/75R16,CX8Y 2C6 2718,4,1,1,174.035213758045,8,9
2403739,79,79,1-79-2024-079-10,10,1,RR,167,open country,P245/75R16,CX8Y 2C6 2618,6,0,1,174.035213758045,8,9
2403739,79,79,1-79-2024-079-10,10,1,LR,167,open country,P245/75R16,CX8Y 2C6 2718,5,0,1,174.035213758045,8,9
2401841,22,55,1-22-2024-055-04,4,1,LR,167,Open Country,P225/65R17,73F5 6EX 0422,4,0,1,35.2314390008151,12,9
2401841,22,55,1-22-2024-055-04,4,1,RR,167,Open Country,P225/65R17,73F5 6EX 0422,4,0,1,35.2314390008151,12,9
2400353,76,6,1-76-2024-006-10,10,1,RF,167,Extensa A/S,P205/55R16,CM8K 8H2 0722,6,0,1,84.6789860292199,3,9
2400659,26,12,1-26-2024-012-05,5,2,LF,167,OPEN COUNTRY A/T III,35X12.50R20LT,73PX WCA 3623,15,0,4,44.028673942891,10,9
2405428,20,129,1-20-2024-129-NM1,21,2,RR,167,TOYO A/T OPEN COUNTRY EXTREME,35X12.50R20LT,73PX M7H 3321,9,0,4,35.0220589332575,11,9
2403141,22,93,1-22-2024-093-07,7,1,RF,17,ECOPIA H/L,P235/55R18,EL7C CJK 3817,6,0,1,606.719973233017,12,9
2403141,22,93,1-22-2024-093-07,7,1,RR,17,ECOPIA H/L,P235/55R18,EL7C CJK 3817,6,0,1,606.719973233017,12,9
2403141,22,93,1-22-2024-093-07,7,1,LR,17,ECOPIA H/L,P235/55R18,EL7C CJK 3817,6,0,1,606.719973233017,12,9
2403341,11,94,1-11-2024-094-03,3,2,RR,17,turanza,P225/50R18,1V678L1DA4921,6,0,1,74.3356188554781,8,9
2403341,11,94,1-11-2024-094-03,3,2,LR,17,turanza,P225/50R18,1V678L1DA4921,6,0,1,74.3356188554781,8,9
2403341,11,94,1-11-2024-094-03,3,2,LF,17,turanza,P225/50R18,1V678L1DA4921,6,0,1,74.3356188554781,8,9
2401017,24,23,1-24-2024-023-05,5,1,LF,103,Primacy Tour A/S,P265/50R20,0CUR 00YX,6,0,1,30.2115379575138,1,9
2401017,24,23,1-24-2024-023-05,5,1,LR,103,Primacy Tour A/S,P265/50R20,0CUR 00YX2721,5,0,1,30.2115379575138,1,9
2401017,24,23,1-24-2024-023-05,5,1,RR,103,Primacy Tour A/S,P265/50R20,0CUR 00YX2421,4,0,1,30.2115379575138,1,9
2401017,24,23,1-24-2024-023-05,5,1,RF,103,Primacy Tour A/S,P265/50R20,0CUR 00YX,6,0,1,30.2115379575138,1,9
2402345,16,70,1-16-2024-070-03,3,1,RF,103,Latitude Tour,P245/60R18,M34A 015X3920,3,0,1,192.790223628768,5,9
2402345,16,70,1-16-2024-070-03,3,1,RR,103,Latitude Tour,P245/60R18,M34A 015X4020,5,0,1,192.790223628768,5,9
2402345,16,70,1-16-2024-070-03,3,1,LR,103,Latitude Tour,P245/60R18,M34A 015X4020,5,0,1,192.790223628768,5,9
2401658,20,48,1-20-2024-048-04,4,3,RR,17,DUELER,UNKNOWN,9999999999999,99,0,9,70.1358271332578,11,9
2401658,20,48,1-20-2024-048-04,4,3,RF,17,DUELER,UNKNOWN,9999999999999,99,0,9,70.1358271332578,11,9
2406292,22,191,1-22-2024-191-NM2,22,1,RF,103,DEFENDER LTX M/S,P265/70R16,1M3JC00RX1622,6,0,1,24.4305122731702,12,9
2406292,22,191,1-22-2024-191-NM2,22,1,LF,103,DEFENDER LTX M/S,P265/70R16,1M3JC014X1522,6,0,1,24.4305122731702,12,9
2406292,22,191,1-22-2024-191-NM2,22,1,LR,103,DEFENDER LTX M/S,P265/70R16,1M3JC014X4022,6,0,1,24.4305122731702,12,9
2406292,22,191,1-22-2024-191-NM2,22,1,RR,103,DEFENDER LTX M/S,P265/70R16,1M3JC014X4022,5,0,1,24.4305122731702,12,9
